Voltage (V);t (sec);freqs;amps
-1,2521115822;0,0111;  0;0,0000000
-1,4377750735;0,0112;  0;0,0000000
-2,2197883267;0,0113;  0;0,0000000
-0,3166765357;0,0114;  0;0,0000000
 2,2937285041;0,0115;  0;0,0000000
 1,5203476191;0,0116;  0;0,0000000
 1,7704315561;0,0117;  0;0,0000000
-1,6700064583;0,0118;  0;0,0000000
-0,1751852217;0,0119;  0;0,0000000
 0,5209187589;0,0120;  0;0,0000000
-1,3848391929;0,0121;  0;0,0000000
 1,2566628218;0,0122;  0;0,0000000
-1,4105223447;0,0123;  0;0,0000000
-1,5802240997;0,0124;  0;0,0000000
 0,7270441686;0,0125;  0;0,0000000
 0,0003008093;0,0126;  0;0,0000000
-0,8778543474;0,0127;  0;0,0000000
-1,9453435470;0,0128;  0;0,0000000
-0,5394036641;0,0129;  0;0,0000000
 0,7612526626;0,0130;  0;0,0000000
-0,2524964818;0,0131;  0;0,0000000
 1,5911709385;0,0132;  0;0,0000000
-1,4646243049;0,0133;  0;0,0000000
-0,0671051296;0,0134;  0;0,0000000
 1,4954489525;0,0135;  0;0,0000000
 0,0390280344;0,0136;  0;0,0000000
-1,2550946011;0,0137;  0;0,0000000
 0,9396986843;0,0138;  0;0,0000000
-1,0299625412;0,0139;  0;0,0000000
 0,7563062521;0,0140;  0;0,0000000
-0,3336672935;0,0141;  0;0,0000000
-1,8814961781;0,0142;  0;0,0000000
-1,4182517610;0,0143;  0;0,0000000
-2,3134145908;0,0144;  0;0,0000000
 0,2506841908;0,0145;  0;0,0000000
-1,2180491576;0,0146;  0;0,0000000
-0,0154410472;0,0147;  0;0,0000000
 1,8048599624;0,0148;  0;0,0000000
 2,1340987594;0,0149;  0;0,0000000
 0,7737921233;0,0150;  0;0,0000000
 0,8963349815;0,0151;  0;0,0000000
 1,0679239935;0,0152;  0;0,0000000
 1,4047550275;0,0153;  0;0,0000000
 1,4903976312;0,0154;  0;0,0000000
-0,6456907263;0,0155;  0;0,0000000
 1,1699939389;0,0156;  0;0,0000000
 1,4168502072;0,0157;  0;0,0000000
 1,8639560719;0,0158;  0;0,0000000
-0,1287027759;0,0159;  0;0,0000000
-1,5079631077;0,0160;  0;0,0000000
 0,5589170932;0,0161;  0;0,0000000
 0,1738038420;0,0162;  0;0,0000000
-0,6916558863;0,0163;  0;0,0000000
-0,2264706926;0,0164;  0;0,0000000
-1,0105905881;0,0165;  0;0,0000000
-0,2823787646;0,0166;  0;0,0000000
 0,0624298759;0,0167;  0;0,0000000
 1,0267699158;0,0168;  0;0,0000000
 0,1360205223;0,0169;  0;0,0000000
 0,8973821737;0,0170;  0;0,0000000
 0,6515285723;0,0171;  0;0,0000000
 3,2480411621;0,0172;  0;0,0000000
 0,0581864260;0,0173;  0;0,0000000
 1,0523677434;0,0174;  0;0,0000000
 0,1201244374;0,0175;  0;0,0000000
-0,0354316529;0,0176;  0;0,0000000
 0,2465490113;0,0177;  0;0,0000000
-0,8476595931;0,0178;  0;0,0000000
-0,1480236627;0,0179;  0;0,0000000
 0,5203742937;0,0180;  0;0,0000000
-0,5929481451;0,0181;  0;0,0000000
-0,6284945288;0,0182;  0;0,0000000
 0,1835738823;0,0183;  0;0,0000000
 1,1406926034;0,0184;  0;0,0000000
 2,4192387857;0,0185;  0;0,0000000
 0,7766092966;0,0186;  0;0,0000000
 1,2762029845;0,0187;  0;0,0000000
 0,6917344705;0,0188;  0;0,0000000
 1,6241255237;0,0189;  0;0,0000000
 2,9074530839;0,0190;  0;0,0000000
 0,1377862264;0,0191;  0;0,0000000
-0,3918626903;0,0192;  0;0,0000000
-0,7719220188;0,0193;  0;0,0000000
-0,1420727777;0,0194;  0;0,0000000
-1,3630669853;0,0195;  0;0,0000000
-1,3097534562;0,0196;  0;0,0000000
-0,7271851578;0,0197;  0;0,0000000
 0,9203727809;0,0198;  0;0,0000000
-0,2962946171;0,0199;  0;0,0000000
-0,3458727924;0,0200;  0;0,0000000
-1,0455901258;0,0201;  0;0,0000000
-1,2140696068;0,0202;  0;0,0000000
-0,7363820080;0,0203;  0;0,0000000
-0,0606547545;0,0204;  0;0,0000000
-0,1955643040;0,0205;  0;0,0000000
 0,8187913556;0,0206;  0;0,0000000
 0,8373345387;0,0207;  0;0,0000000
 0,2518902048;0,0208;  0;0,0000000
 1,7867007825;0,0209;  0;0,0000000
 1,8904160107;0,0210;  0;0,0000000
-1,1458500557;0,0211;  0;0,0000000
 0,8551077954;0,0212;  0;0,0000000
-0,2624267630;0,0213;  0;0,0000000
-1,0270678272;0,0214;  0;0,0000000
-0,1171157029;0,0215;  0;0,0000000
-0,4517580535;0,0216;  0;0,0000000
-1,8131463988;0,0217;  0;0,0000000
-1,9327354358;0,0218;  0;0,0000000
 0,0753014685;0,0219;  0;0,0000000
-0,0637250800;0,0220;  0;0,0000000
 1,5701374097;0,0221;  0;0,0000000
-0,2866430392;0,0222;  0;0,0000000
-1,1409274858;0,0223;  0;0,0000000
-1,0783315209;0,0224;  0;0,0000000
 1,0205149065;0,0225;  0;0,0000000
 0,9567823940;0,0226;  0;0,0000000
-0,2221965511;0,0227;  0;0,0000000
-1,8949323872;0,0228;  0;0,0000000
-0,4675204836;0,0229;  0;0,0000000
-0,7024497178;0,0230;  0;0,0000000
 0,4908593237;0,0231;  0;0,0000000
-0,2326690862;0,0232;  0;0,0000000
 0,0077720605;0,0233;  0;0,0000000
-3,4030676727;0,0234;  0;0,0000000
 0,3038515758;0,0235;  0;0,0000000
-0,5883165555;0,0236;  0;0,0000000
-1,3146510811;0,0237;  0;0,0000000
-0,1692876269;0,0238;  0;0,0000000
 0,9673754954;0,0239;  0;0,0000000
 0,2015296954;0,0240;  0;0,0000000
-0,6142154016;0,0241;  0;0,0000000
-1,4603886635;0,0242;  0;0,0000000
 0,1739427511;0,0243;  0;0,0000000
 0,4705660122;0,0244;  0;0,0000000
 0,2491775223;0,0245;  0;0,0000000
 0,7309472035;0,0246;  0;0,0000000
-1,2083060527;0,0247;  0;0,0000000
-1,0929035794;0,0248;  0;0,0000000
-0,6195039590;0,0249;  0;0,0000000
-0,9274740810;0,0250;  0;0,0000000
 0,2296669829;0,0251;  0;0,0000000
-1,0159536242;0,0252;  0;0,0000000
 0,4884071973;0,0253;  0;0,0000000
-0,9368312460;0,0254;  0;0,0000000
-0,6627573250;0,0255;  0;0,0000000
-1,6409517020;0,0256;  0;0,0000000
-0,3635645799;0,0257;  0;0,0000000
-0,8993306889;0,0258;  0;0,0000000
-2,2386609427;0,0259;  0;0,0000000
-3,0993985001;0,0260;  0;0,0000000
-0,5469139931;0,0261;  0;0,0000000
 1,0153489483;0,0262;  0;0,0000000
-1,4202496235;0,0263;  0;0,0000000
-0,2526086665;0,0264;  0;0,0000000
-1,3973210799;0,0265;  0;0,0000000
-0,8768893272;0,0266;  0;0,0000000
-0,4701664734;0,0267;  0;0,0000000
-1,9535806852;0,0268;  0;0,0000000
-0,0892028382;0,0269;  0;0,0000000
 0,1997931889;0,0270;  0;0,0000000
-0,2161345709;0,0271;  0;0,0000000
-0,4558173155;0,0272;  0;0,0000000
-0,1400617011;0,0273;  0;0,0000000
-0,2196079926;0,0274;  0;0,0000000
-0,2748999350;0,0275;  0;0,0000000
-2,4201510363;0,0276;  0;0,0000000
-1,5005008821;0,0277;  0;0,0000000
-2,0437877386;0,0278;  0;0,0000000
 1,7568245484;0,0279;  0;0,0000000
 0,4063536614;0,0280;  0;0,0000000
 1,1369994307;0,0281;  0;0,0000000
-0,6895136957;0,0282;  0;0,0000000
-0,8995578107;0,0283;  0;0,0000000
-0,6783559148;0,0284;  0;0,0000000
 0,9148650520;0,0285;  0;0,0000000
-1,2883250238;0,0286;  0;0,0000000
-1,2258091112;0,0287;  0;0,0000000
-0,0551702914;0,0288;  0;0,0000000
-1,1521739671;0,0289;  0;0,0000000
-2,6732802796;0,0290;  0;0,0000000
-1,1370627617;0,0291;  0;0,0000000
 0,1040285815;0,0292;  0;0,0000000
 1,0148982913;0,0293;  0;0,0000000
 0,9513238090;0,0294;  0;0,0000000
-2,1329470176;0,0295;  0;0,0000000
 0,9321258884;0,0296;  0;0,0000000
-1,2606717446;0,0297;  0;0,0000000
 0,5280978167;0,0298;  0;0,0000000
 0,7569061537;0,0299;  0;0,0000000
-0,1905695361;0,0300;  0;0,0000000
 0,0265710168;0,0301;  0;0,0000000
-0,2739378853;0,0302;  0;0,0000000
 0,4239696780;0,0303;  0;0,0000000
 0,7120514194;0,0304;  0;0,0000000
-0,0863313670;0,0305;  0;0,0000000
 0,5390333906;0,0306;  0;0,0000000
-0,1468694473;0,0307;  0;0,0000000
 0,5935119604;0,0308;  0;0,0000000
-0,5182078758;0,0309;  0;0,0000000
-1,4222646527;0,0310;  0;0,0000000
-0,8443191635;0,0311;  0;0,0000000
 0,2081931657;0,0312;  0;0,0000000
 1,3930363632;0,0313;  0;0,0000000
-0,8573947907;0,0314;  0;0,0000000
 2,0914343472;0,0315;  0;0,0000000
-0,3212677325;0,0316;  0;0,0000000
 0,0768917726;0,0317;  0;0,0000000
 0,0897531742;0,0318;  0;0,0000000
 0,7364631690;0,0319;  0;0,0000000
 0,0486345795;0,0320;  0;0,0000000
 0,5633784302;0,0321;  0;0,0000000
 1,0477520991;0,0322;  0;0,0000000
 0,1866897024;0,0323;  0;0,0000000
 1,3075741242;0,0324;  0;0,0000000
 1,6221312240;0,0325;  0;0,0000000
 0,2323885281;0,0326;  0;0,0000000
-1,6664625641;0,0327;  0;0,0000000
-0,2409509933;0,0328;  0;0,0000000
-1,1708502438;0,0329;  0;0,0000000
-0,5071300584;0,0330;  0;0,0000000
-1,5794897373;0,0331;  0;0,0000000
-1,4225042924;0,0332;  0;0,0000000
 2,2601648908;0,0333;  0;0,0000000
-0,2962729808;0,0334;  0;0,0000000
 1,1499625366;0,0335;  0;0,0000000
 0,2778754349;0,0336;  0;0,0000000
 0,5722524347;0,0337;  0;0,0000000
 2,3923600720;0,0338;  0;0,0000000
 0,3860611778;0,0339;  0;0,0000000
 2,3487919141;0,0340;  0;0,0000000
 0,9127913003;0,0341;  0;0,0000000
 0,6228511102;0,0342;  0;0,0000000
 0,4219053489;0,0343;  0;0,0000000
-0,0806733017;0,0344;  0;0,0000000
-0,8824693194;0,0345;  0;0,0000000
-0,2677133805;0,0346;  0;0,0000000
-2,1611120489;0,0347;  0;0,0000000
-1,9275423609;0,0348;  0;0,0000000
-0,3683494789;0,0349;  0;0,0000000
 1,4963663288;0,0350;  0;0,0000000
 0,2364589126;0,0351;  0;0,0000000
 0,5698903108;0,0352;  0;0,0000000
 0,1337099023;0,0353;  0;0,0000000
 0,5377418754;0,0354;  0;0,0000000
-0,0561104545;0,0355;  0;0,0000000
 1,0439548998;0,0356;  0;0,0000000
 0,3651780659;0,0357;  0;0,0000000
 0,1086737961;0,0358;  0;0,0000000
 0,4461563366;0,0359;  0;0,0000000
-1,4924339776;0,0360;  0;0,0000000
-0,2303612181;0,0361;  0;0,0000000
-2,4901843148;0,0362;  0;0,0000000
 0,3490597566;0,0363;  0;0,0000000
-0,0567375064;0,0364;  0;0,0000000
-0,4059724087;0,0365;  0;0,0000000
-0,8383086078;0,0366;  0;0,0000000
 0,6222393798;0,0367;  0;0,0000000
 0,3611306993;0,0368;  0;0,0000000
 0,5287876754;0,0369;  0;0,0000000
 0,1772951406;0,0370;  0;0,0000000
-0,1652128920;0,0371;  0;0,0000000
-0,0227849774;0,0372;  0;0,0000000
-0,2697422282;0,0373;  0;0,0000000
 1,7044147182;0,0374;  0;0,0000000
 1,2753175942;0,0375;  0;0,0000000
 0,3018351890;0,0376;  0;0,0000000
-0,0846777066;0,0377;  0;0,0000000
 0,6905499267;0,0378;  0;0,0000000
-1,1863042850;0,0379;  0;0,0000000
-1,2405546255;0,0380;  0;0,0000000
-0,3182530614;0,0381;  0;0,0000000
-0,5876907290;0,0382;  0;0,0000000
-1,8167097790;0,0383;  0;0,0000000
-1,1761695011;0,0384;  0;0,0000000
-1,1065434136;0,0385;  0;0,0000000
-0,2017276322;0,0386;  0;0,0000000
 1,2893448699;0,0387;  0;0,0000000
 0,0189871732;0,0388;  0;0,0000000
-3,2086311995;0,0389;  0;0,0000000
 0,6371050228;0,0390;  0;0,0000000
-1,2631659625;0,0391;  0;0,0000000
-0,1436073010;0,0392;  0;0,0000000
 0,0868348175;0,0393;  0;0,0000000
 0,6675523050;0,0394;  0;0,0000000
 0,8991927544;0,0395;  0;0,0000000
 0,1382962430;0,0396;  0;0,0000000
-0,9214307936;0,0397;  0;0,0000000
-0,2323463648;0,0398;  0;0,0000000
 0,9946499386;0,0399;  0;0,0000000
 0,3447685353;0,0400;  0;0,0000000
 2,0255952199;0,0401;  0;0,0000000
-0,9053204889;0,0402;  0;0,0000000
-0,7712263994;0,0403;  0;0,0000000
-1,7587210931;0,0404;  0;0,0000000
-0,6276989924;0,0405;  0;0,0000000
 0,0903187153;0,0406;  0;0,0000000
 0,6181493248;0,0407;  0;0,0000000
-2,2872253635;0,0408;  0;0,0000000
 1,0505640327;0,0409;  0;0,0000000
-1,7790657361;0,0410;  0;0,0000000
 0,8144340025;0,0411;  0;0,0000000
 0,3828317583;0,0412;  0;0,0000000
-0,7952556796;0,0413;  0;0,0000000
-0,7267228883;0,0414;  0;0,0000000
-0,2831331139;0,0415;  0;0,0000000
-1,0809465087;0,0416;  0;0,0000000
 0,3679258005;0,0417;  0;0,0000000
-0,3318728532;0,0418;  0;0,0000000
 0,9570798693;0,0419;  0;0,0000000
 0,1800734960;0,0420;  0;0,0000000
-0,7186478927;0,0421;  0;0,0000000
-2,7733928379;0,0422;  0;0,0000000
-2,2523025300;0,0423;  0;0,0000000
-0,2255422572;0,0424;  0;0,0000000
-1,4997446794;0,0425;  0;0,0000000
 0,4019364002;0,0426;  0;0,0000000
-1,0796459475;0,0427;  0;0,0000000
-1,9708722703;0,0428;  0;0,0000000
-1,2542374418;0,0429;  0;0,0000000
 0,1188940720;0,0430;  0;0,0000000
-1,0331373818;0,0431;  0;0,0000000
 0,9562392347;0,0432;  0;0,0000000
 1,3437223765;0,0433;  0;0,0000000
 1,2265277205;0,0434;  0;0,0000000
 0,1685400831;0,0435;  0;0,0000000
-0,9154272353;0,0436;  0;0,0000000
 0,5531381252;0,0437;  0;0,0000000
-0,7157647705;0,0438;  0;0,0000000
 0,7491160811;0,0439;  0;0,0000000
 1,7986674694;0,0440;  0;0,0000000
-0,0490688326;0,0441;  0;0,0000000
 2,6951255815;0,0442;  0;0,0000000
 0,4797325504;0,0443;  0;0,0000000
 0,1676651323;0,0444;  0;0,0000000
-1,0603051413;0,0445;  0;0,0000000
 0,3467211413;0,0446;  0;0,0000000
-1,1825533779;0,0447;  0;0,0000000
 0,3217328094;0,0448;  0;0,0000000
 0,6348049200;0,0449;  0;0,0000000
 1,2506100952;0,0450;  0;0,0000000
 1,1440094727;0,0451;  0;0,0000000
 0,3201630242;0,0452;  0;0,0000000
-1,1263896458;0,0453;  0;0,0000000
 2,6523499302;0,0454;  0;0,0000000
 0,5526603586;0,0455;  0;0,0000000
-0,0869058088;0,0456;  0;0,0000000
 0,4392671850;0,0457;  0;0,0000000
-1,2816109598;0,0458;  0;0,0000000
-0,6584486896;0,0459;  0;0,0000000
 0,0299273483;0,0460;  0;0,0000000
 2,1403787209;0,0461;  0;0,0000000
 1,4403761645;0,0462;  0;0,0000000
 2,0383593240;0,0463;  0;0,0000000
 0,8930742939;0,0464;  0;0,0000000
 1,5477152983;0,0465;  0;0,0000000
 1,8475198234;0,0466;  0;0,0000000
 2,3905047317;0,0467;  0;0,0000000
 1,9574781199;0,0468;  0;0,0000000
 1,1211093544;0,0469;  0;0,0000000
-0,1841182723;0,0470;  0;0,0000000
-0,4662837223;0,0471;  0;0,0000000
 1,0666417057;0,0472;  0;0,0000000
 0,4602520556;0,0473;  0;0,0000000
 0,1284540186;0,0474;  0;0,0000000
-0,8759524638;0,0475;  0;0,0000000
-1,0831715103;0,0476;  0;0,0000000
-1,5355751915;0,0477;  0;0,0000000
-2,1776358860;0,0478;  0;0,0000000
 0,2011304327;0,0479;  0;0,0000000
-0,5393429095;0,0480;  0;0,0000000
-1,3427418935;0,0481;  0;0,0000000
-0,9523741937;0,0482;  0;0,0000000
-0,7463498612;0,0483;  0;0,0000000
-0,1176798281;0,0484;  0;0,0000000
 0,4544410835;0,0485;  0;0,0000000
 2,0986589785;0,0486;  0;0,0000000
 2,4045780679;0,0487;  0;0,0000000
 0,0682907125;0,0488;  0;0,0000000
 2,0183852481;0,0489;  0;0,0000000
 0,8879507778;0,0490;  0;0,0000000
-0,6307595788;0,0491;  0;0,0000000
-0,9183249418;0,0492;  0;0,0000000
-2,0806593493;0,0493;  0;0,0000000
 0,9672907969;0,0494;  0;0,0000000
 0,0927916469;0,0495;  0;0,0000000
-0,6906670401;0,0496;  0;0,0000000
 0,7661443829;0,0497;  0;0,0000000
 1,6518175523;0,0498;  0;0,0000000
 0,3024275815;0,0499;  0;0,0000000
 0,1090637254;0,0500;  0;0,0000000
 0,3087136732;0,0501;  0;0,0000000
-0,7466741877;0,0502;  0;0,0000000
 0,5288262615;0,0503;  0;0,0000000
 2,2881301705;0,0504;  0;0,0000000
-0,4540772931;0,0505;  0;0,0000000
-0,2773271478;0,0506;  0;0,0000000
-1,7255461881;0,0507;  0;0,0000000
 0,8549750396;0,0508;  0;0,0000000
-0,3028497630;0,0509;  0;0,0000000
-0,5901220591;0,0510;  0;0,0000000
-2,7731306354;0,0511;  0;0,0000000
-1,4117329653;0,0512;  0;0,0000000
-1,3237119887;0,0513;  0;0,0000000
-1,5874120138;0,0514;  0;0,0000000
 0,8489021595;0,0515;  0;0,0000000
-1,3025352700;0,0516;  0;0,0000000
 0,7231463867;0,0517;  0;0,0000000
-1,6145158134;0,0518;  0;0,0000000
 0,4773517438;0,0519;  0;0,0000000
 0,9551976444;0,0520;  0;0,0000000
-0,6482654689;0,0521;  0;0,0000000
-0,9543622779;0,0522;  0;0,0000000
-0,4596193117;0,0523;  0;0,0000000
-1,5017826772;0,0524;  0;0,0000000
-0,0619644114;0,0525;  0;0,0000000
-0,1976591997;0,0526;  0;0,0000000
-1,9073854696;0,0527;  0;0,0000000
-2,3116006197;0,0528;  0;0,0000000
 0,7830529823;0,0529;  0;0,0000000
-1,0746156714;0,0530;  0;0,0000000
-1,5779488276;0,0531;  0;0,0000000
-0,5342515587;0,0532;  0;0,0000000
-0,9033991073;0,0533;  0;0,0000000
-1,0426621700;0,0534;  0;0,0000000
-1,0701622731;0,0535;  0;0,0000000
-0,4190719519;0,0536;  0;0,0000000
-0,2010239302;0,0537;  0;0,0000000
 0,8061287865;0,0538;  0;0,0000000
-0,7198341711;0,0539;  0;0,0000000
-0,1628340901;0,0540;  0;0,0000000
 0,7777972685;0,0541;  0;0,0000000
-1,0353138870;0,0542;  0;0,0000000
-1,4783484500;0,0543;  0;0,0000000
 0,3645295844;0,0544;  0;0,0000000
 0,1374890265;0,0545;  0;0,0000000
-0,9209599938;0,0546;  0;0,0000000
-1,5227318139;0,0547;  0;0,0000000
-1,3552875155;0,0548;  0;0,0000000
-0,6044188109;0,0549;  0;0,0000000
 0,4112644932;0,0550;  0;0,0000000
-0,1009893172;0,0551;  0;0,0000000
-0,0311817151;0,0552;  0;0,0000000
-0,3890032859;0,0553;  0;0,0000000
-0,6683359529;0,0554;  0;0,0000000
 0,2144998057;0,0555;  0;0,0000000
 0,8377953678;0,0556;  0;0,0000000
-0,2679237196;0,0557;  0;0,0000000
-1,0917942097;0,0558;  0;0,0000000
 0,5492289244;0,0559;  0;0,0000000
-0,2594235815;0,0560;  0;0,0000000
-0,5525821145;0,0561;  0;0,0000000
 0,2418664117;0,0562;  0;0,0000000
-1,5941070557;0,0563;  0;0,0000000
-1,4781319988;0,0564;  0;0,0000000
 0,6433998349;0,0565;  0;0,0000000
-0,3705810937;0,0566;  0;0,0000000
-0,6795059403;0,0567;  0;0,0000000
-0,9460810129;0,0568;  0;0,0000000
-0,1407367485;0,0569;  0;0,0000000
-0,3166838568;0,0570;  0;0,0000000
 0,1425317736;0,0571;  0;0,0000000
 0,1326924873;0,0572;  0;0,0000000
 0,7143957262;0,0573;  0;0,0000000
-0,1571698129;0,0574;  0;0,0000000
-0,2548302401;0,0575;  0;0,0000000
 1,8022427924;0,0576;  0;0,0000000
 1,0660261846;0,0577;  0;0,0000000
 1,1498928617;0,0578;  0;0,0000000
-0,1323228750;0,0579;  0;0,0000000
 1,2746336132;0,0580;  0;0,0000000
 0,2424401922;0,0581;  0;0,0000000
-1,4670055883;0,0582;  0;0,0000000
 0,2481414271;0,0583;  0;0,0000000
 0,7250714090;0,0584;  0;0,0000000
-0,6160287531;0,0585;  0;0,0000000
-0,2665650916;0,0586;  0;0,0000000
 0,2308502531;0,0587;  0;0,0000000
 1,0016307085;0,0588;  0;0,0000000
 1,7715051784;0,0589;  0;0,0000000
-1,6658650906;0,0590;  0;0,0000000
 1,5052536045;0,0591;  0;0,0000000
-0,4742469683;0,0592;  0;0,0000000
-0,1703857358;0,0593;  0;0,0000000
 2,2319983541;0,0594;  0;0,0000000
-1,1957052098;0,0595;  0;0,0000000
 1,3195239508;0,0596;  0;0,0000000
-0,6818634908;0,0597;  0;0,0000000
 1,7933072156;0,0598;  0;0,0000000
 1,0945681263;0,0599;  0;0,0000000
-1,9857624403;0,0600;  0;0,0000000
 0,4801075413;0,0601;  0;0,0000000
 0,3007034531;0,0602;  0;0,0000000
 1,2423669236;0,0603;  0;0,0000000
-1,0898149152;0,0604;  0;0,0000000
-1,1495398732;0,0605;  0;0,0000000
 2,0888738988;0,0606;  0;0,0000000
 1,2631771835;0,0607;  0;0,0000000
 0,2912520020;0,0608;  0;0,0000000
 0,4044242550;0,0609;  0;0,0000000
 2,2169140821;0,0610;  0;0,0000000
 0,1750288024;0,0611;  0;0,0000000
 0,1542746645;0,0612;  0;0,0000000
-1,6155081380;0,0613;  0;0,0000000
 0,5977137945;0,0614;  0;0,0000000
 1,5443805612;0,0615;  0;0,0000000
 1,4150139174;0,0616;  0;0,0000000
 1,1480338769;0,0617;  0;0,0000000
 2,7111165402;0,0618;  0;0,0000000
 1,3984616763;0,0619;  0;0,0000000
 2,1190186796;0,0620;  0;0,0000000
 0,7295816686;0,0621;  0;0,0000000
 0,2932123512;0,0622;  0;0,0000000
 0,1258700275;0,0623;  0;0,0000000
-0,5055091503;0,0624;  0;0,0000000
-1,0093862129;0,0625;  0;0,0000000
-0,3665675408;0,0626;  0;0,0000000
-0,5485492298;0,0627;  0;0,0000000
-1,1862893409;0,0628;  0;0,0000000
-0,2497233240;0,0629;  0;0,0000000
-2,1143262118;0,0630;  0;0,0000000
 0,2071317365;0,0631;  0;0,0000000
-1,2293597004;0,0632;  0;0,0000000
-0,6961001758;0,0633;  0;0,0000000
 2,0575613744;0,0634;  0;0,0000000
