Voltage (V);t (sec);freqs;amps
 0,3738218837;0,0169;  0;0,0000000
 1,5349517433;0,0170;  0;0,0000000
-0,2678551898;0,0171;  0;0,0000000
 1,6016320147;0,0172;  0;0,0000000
-0,0778749725;0,0173;  0;0,0000000
-0,7071682146;0,0174;  0;0,0000000
 1,8046319774;0,0175;  0;0,0000000
-0,0045698715;0,0176;  0;0,0000000
-1,9157585826;0,0177;  0;0,0000000
 1,1418095293;0,0178;  0;0,0000000
-0,2315947182;0,0179;  0;0,0000000
 0,7131299242;0,0180;  0;0,0000000
 0,2187191007;0,0181;  0;0,0000000
-0,3141137811;0,0182;  0;0,0000000
 0,2014503282;0,0183;  0;0,0000000
-0,6418081278;0,0184;  0;0,0000000
-0,8771050965;0,0185;  0;0,0000000
-1,0349333082;0,0186;  0;0,0000000
 1,1392658862;0,0187;  0;0,0000000
 0,5644922814;0,0188;  0;0,0000000
 0,5022245860;0,0189;  0;0,0000000
 0,5677308808;0,0190;  0;0,0000000
-0,6839369353;0,0191;  0;0,0000000
 1,8907847410;0,0192;  0;0,0000000
 1,2299270302;0,0193;  0;0,0000000
 0,5110285773;0,0194;  0;0,0000000
-0,1546108260;0,0195;  0;0,0000000
-0,0548012990;0,0196;  0;0,0000000
 0,6955224543;0,0197;  0;0,0000000
 1,9569242902;0,0198;  0;0,0000000
-0,1130355345;0,0199;  0;0,0000000
-0,2274740607;0,0200;  0;0,0000000
-0,0857486288;0,0201;  0;0,0000000
-0,6565419707;0,0202;  0;0,0000000
 0,8566583410;0,0203;  0;0,0000000
-0,5293530129;0,0204;  0;0,0000000
-1,0832216437;0,0205;  0;0,0000000
-0,8902015179;0,0206;  0;0,0000000
 0,1649977792;0,0207;  0;0,0000000
-1,3543462419;0,0208;  0;0,0000000
 1,3657964962;0,0209;  0;0,0000000
-2,0081331571;0,0210;  0;0,0000000
-1,4526490243;0,0211;  0;0,0000000
-1,2242334831;0,0212;  0;0,0000000
-0,1898846362;0,0213;  0;0,0000000
-0,2209198609;0,0214;  0;0,0000000
-0,5456004162;0,0215;  0;0,0000000
 0,6072148783;0,0216;  0;0,0000000
-0,4179372173;0,0217;  0;0,0000000
 0,8171096308;0,0218;  0;0,0000000
 0,6741514420;0,0219;  0;0,0000000
 1,6474370553;0,0220;  0;0,0000000
 1,1491463814;0,0221;  0;0,0000000
-0,3852383021;0,0222;  0;0,0000000
-0,7104221021;0,0223;  0;0,0000000
 0,5048616701;0,0224;  0;0,0000000
 0,0350892828;0,0225;  0;0,0000000
 1,3816561115;0,0226;  0;0,0000000
 1,1335276033;0,0227;  0;0,0000000
 0,3321587207;0,0228;  0;0,0000000
 2,0160762336;0,0229;  0;0,0000000
 1,2986871888;0,0230;  0;0,0000000
-0,9373080533;0,0231;  0;0,0000000
 0,1026694395;0,0232;  0;0,0000000
-0,8877972728;0,0233;  0;0,0000000
 0,0511076933;0,0234;  0;0,0000000
-0,7851834039;0,0235;  0;0,0000000
-1,7360066890;0,0236;  0;0,0000000
 0,8703999250;0,0237;  0;0,0000000
 0,2714160787;0,0238;  0;0,0000000
-0,6749758755;0,0239;  0;0,0000000
 1,0160484862;0,0240;  0;0,0000000
-0,1703244536;0,0241;  0;0,0000000
-0,0403398169;0,0242;  0;0,0000000
 2,3295652609;0,0243;  0;0,0000000
-0,4032186542;0,0244;  0;0,0000000
 1,1853179536;0,0245;  0;0,0000000
-0,0551625649;0,0246;  0;0,0000000
-0,6127485428;0,0247;  0;0,0000000
 0,2199248926;0,0248;  0;0,0000000
 0,5733580263;0,0249;  0;0,0000000
 0,6194023633;0,0250;  0;0,0000000
 1,0062372574;0,0251;  0;0,0000000
-0,4578182935;0,0252;  0;0,0000000
 0,5782095927;0,0253;  0;0,0000000
 1,5761217034;0,0254;  0;0,0000000
-0,6214732490;0,0255;  0;0,0000000
 0,2056684475;0,0256;  0;0,0000000
 2,1507397512;0,0257;  0;0,0000000
-1,1740634251;0,0258;  0;0,0000000
-1,2989987025;0,0259;  0;0,0000000
-0,3177305267;0,0260;  0;0,0000000
-0,6476141596;0,0261;  0;0,0000000
-2,1718780772;0,0262;  0;0,0000000
-1,0355403354;0,0263;  0;0,0000000
-0,5488591934;0,0264;  0;0,0000000
-0,1625320028;0,0265;  0;0,0000000
-1,3273466734;0,0266;  0;0,0000000
-1,3646443476;0,0267;  0;0,0000000
-0,9225556381;0,0268;  0;0,0000000
-2,3841975578;0,0269;  0;0,0000000
-1,5922743581;0,0270;  0;0,0000000
-2,0040467944;0,0271;  0;0,0000000
 0,1478379583;0,0272;  0;0,0000000
 0,3058519640;0,0273;  0;0,0000000
 0,2315019763;0,0274;  0;0,0000000
-1,5017068645;0,0275;  0;0,0000000
 0,7904795568;0,0276;  0;0,0000000
-0,5952153361;0,0277;  0;0,0000000
-0,9678075867;0,0278;  0;0,0000000
 1,2907790415;0,0279;  0;0,0000000
 0,6637572357;0,0280;  0;0,0000000
-0,3223029791;0,0281;  0;0,0000000
-0,9820969198;0,0282;  0;0,0000000
-1,1164595717;0,0283;  0;0,0000000
 2,4933326227;0,0284;  0;0,0000000
 0,6275810259;0,0285;  0;0,0000000
 1,8654125014;0,0286;  0;0,0000000
 0,1554088870;0,0287;  0;0,0000000
 0,2735643564;0,0288;  0;0,0000000
 1,1139954804;0,0289;  0;0,0000000
-2,1130710756;0,0290;  0;0,0000000
 0,2454695763;0,0291;  0;0,0000000
-1,0434397708;0,0292;  0;0,0000000
-0,4610231516;0,0293;  0;0,0000000
 1,0977434124;0,0294;  0;0,0000000
-0,0794853348;0,0295;  0;0,0000000
-0,9804620390;0,0296;  0;0,0000000
 1,3194425096;0,0297;  0;0,0000000
 0,3451708498;0,0298;  0;0,0000000
-0,0385031210;0,0299;  0;0,0000000
-0,4832568624;0,0300;  0;0,0000000
-0,8475222014;0,0301;  0;0,0000000
 0,1846710920;0,0302;  0;0,0000000
-1,3302341971;0,0303;  0;0,0000000
-0,9348118409;0,0304;  0;0,0000000
 0,6292516916;0,0305;  0;0,0000000
 1,3470449094;0,0306;  0;0,0000000
-0,7899252689;0,0307;  0;0,0000000
 0,1108703802;0,0308;  0;0,0000000
-0,2373109614;0,0309;  0;0,0000000
 0,9000268395;0,0310;  0;0,0000000
 0,4740777014;0,0311;  0;0,0000000
 0,0087812855;0,0312;  0;0,0000000
-1,4949983064;0,0313;  0;0,0000000
 0,8020571419;0,0314;  0;0,0000000
 0,1227850443;0,0315;  0;0,0000000
 0,3544498740;0,0316;  0;0,0000000
 0,7961942752;0,0317;  0;0,0000000
-1,0790628535;0,0318;  0;0,0000000
-0,4541770954;0,0319;  0;0,0000000
-0,9832900058;0,0320;  0;0,0000000
-0,4255368013;0,0321;  0;0,0000000
 0,1567122345;0,0322;  0;0,0000000
 1,1593595089;0,0323;  0;0,0000000
 0,1468396262;0,0324;  0;0,0000000
 0,0915413416;0,0325;  0;0,0000000
-0,3770082659;0,0326;  0;0,0000000
-1,0639211517;0,0327;  0;0,0000000
-0,3944030187;0,0328;  0;0,0000000
 0,3582619196;0,0329;  0;0,0000000
-0,3344015208;0,0330;  0;0,0000000
-1,5643183600;0,0331;  0;0,0000000
 2,3037268530;0,0332;  0;0,0000000
 0,3421605453;0,0333;  0;0,0000000
 1,6962234806;0,0334;  0;0,0000000
 2,1454252658;0,0335;  0;0,0000000
 1,4100641301;0,0336;  0;0,0000000
-0,1311936556;0,0337;  0;0,0000000
 0,8545287169;0,0338;  0;0,0000000
 0,0577269582;0,0339;  0;0,0000000
-0,9292282689;0,0340;  0;0,0000000
-0,3950592450;0,0341;  0;0,0000000
-0,7029887914;0,0342;  0;0,0000000
-1,2794685859;0,0343;  0;0,0000000
 0,9598383110;0,0344;  0;0,0000000
 0,8823175041;0,0345;  0;0,0000000
 1,3247183495;0,0346;  0;0,0000000
 0,9168605942;0,0347;  0;0,0000000
 0,2681313474;0,0348;  0;0,0000000
 0,9522218563;0,0349;  0;0,0000000
 0,1632765988;0,0350;  0;0,0000000
 0,9797944605;0,0351;  0;0,0000000
 0,0379134196;0,0352;  0;0,0000000
 0,2383092630;0,0353;  0;0,0000000
 2,2156481106;0,0354;  0;0,0000000
 0,2517975094;0,0355;  0;0,0000000
-0,6634073016;0,0356;  0;0,0000000
 1,8277841729;0,0357;  0;0,0000000
 0,3006401194;0,0358;  0;0,0000000
 0,7996676820;0,0359;  0;0,0000000
 1,4180274519;0,0360;  0;0,0000000
 0,1970149498;0,0361;  0;0,0000000
-0,3814335176;0,0362;  0;0,0000000
 0,1005268017;0,0363;  0;0,0000000
-0,7033495669;0,0364;  0;0,0000000
 1,9176334292;0,0365;  0;0,0000000
 0,4011537003;0,0366;  0;0,0000000
 0,3904737873;0,0367;  0;0,0000000
 0,3569889062;0,0368;  0;0,0000000
-0,5673214417;0,0369;  0;0,0000000
 0,6447185709;0,0370;  0;0,0000000
-0,0448273633;0,0371;  0;0,0000000
-0,0941619756;0,0372;  0;0,0000000
 0,3139389695;0,0373;  0;0,0000000
-0,4615796078;0,0374;  0;0,0000000
-1,2591332779;0,0375;  0;0,0000000
-0,0756637715;0,0376;  0;0,0000000
 0,8092446925;0,0377;  0;0,0000000
-0,3620731353;0,0378;  0;0,0000000
-0,7685645392;0,0379;  0;0,0000000
-0,4426549794;0,0380;  0;0,0000000
 0,1846108100;0,0381;  0;0,0000000
-0,0709784033;0,0382;  0;0,0000000
 1,2644241287;0,0383;  0;0,0000000
-0,3640880700;0,0384;  0;0,0000000
-0,0159725942;0,0385;  0;0,0000000
 0,6831823795;0,0386;  0;0,0000000
 0,9486147236;0,0387;  0;0,0000000
 1,7687336744;0,0388;  0;0,0000000
-1,0249617883;0,0389;  0;0,0000000
 0,3015763246;0,0390;  0;0,0000000
-1,6449454305;0,0391;  0;0,0000000
 2,7677543401;0,0392;  0;0,0000000
 0,0779959791;0,0393;  0;0,0000000
 0,9501738514;0,0394;  0;0,0000000
-1,6685245865;0,0395;  0;0,0000000
-0,4072686167;0,0396;  0;0,0000000
-0,4053801163;0,0397;  0;0,0000000
-0,4429274589;0,0398;  0;0,0000000
 0,3674443080;0,0399;  0;0,0000000
-1,6691030052;0,0400;  0;0,0000000
 1,2121596044;0,0401;  0;0,0000000
 0,6010626401;0,0402;  0;0,0000000
 0,4268632923;0,0403;  0;0,0000000
 1,5082716838;0,0404;  0;0,0000000
 1,2613517938;0,0405;  0;0,0000000
 2,1691085369;0,0406;  0;0,0000000
 0,4202824073;0,0407;  0;0,0000000
 0,7986711601;0,0408;  0;0,0000000
 0,8009235732;0,0409;  0;0,0000000
-0,0629178382;0,0410;  0;0,0000000
 0,6654472689;0,0411;  0;0,0000000
-0,5786535733;0,0412;  0;0,0000000
 1,0720834637;0,0413;  0;0,0000000
 1,7876287282;0,0414;  0;0,0000000
-0,5049183016;0,0415;  0;0,0000000
 0,8298520893;0,0416;  0;0,0000000
 1,4608952603;0,0417;  0;0,0000000
 0,3419558685;0,0418;  0;0,0000000
-1,3403102640;0,0419;  0;0,0000000
-0,7073277418;0,0420;  0;0,0000000
 0,8820852769;0,0421;  0;0,0000000
-1,6902433905;0,0422;  0;0,0000000
-0,6173971255;0,0423;  0;0,0000000
 0,4108256190;0,0424;  0;0,0000000
-0,2769233750;0,0425;  0;0,0000000
 1,2466002120;0,0426;  0;0,0000000
 0,9054908549;0,0427;  0;0,0000000
-1,4125743155;0,0428;  0;0,0000000
-2,8260674037;0,0429;  0;0,0000000
-0,1636377240;0,0430;  0;0,0000000
-3,1395421339;0,0431;  0;0,0000000
-1,1859298612;0,0432;  0;0,0000000
-0,3606301487;0,0433;  0;0,0000000
-0,0059581461;0,0434;  0;0,0000000
 0,9519495329;0,0435;  0;0,0000000
-0,8458434940;0,0436;  0;0,0000000
-0,1680627371;0,0437;  0;0,0000000
 0,1785686006;0,0438;  0;0,0000000
-0,0696597741;0,0439;  0;0,0000000
-0,1651895568;0,0440;  0;0,0000000
 0,4922267056;0,0441;  0;0,0000000
 0,0330441339;0,0442;  0;0,0000000
 0,0780329647;0,0443;  0;0,0000000
-1,7045569030;0,0444;  0;0,0000000
 0,3367654906;0,0445;  0;0,0000000
 0,3487612052;0,0446;  0;0,0000000
-0,2809379839;0,0447;  0;0,0000000
-0,3576959583;0,0448;  0;0,0000000
 0,2283586296;0,0449;  0;0,0000000
 0,5381682275;0,0450;  0;0,0000000
 1,6119486870;0,0451;  0;0,0000000
 0,8826176810;0,0452;  0;0,0000000
 2,0728395082;0,0453;  0;0,0000000
 2,5340032880;0,0454;  0;0,0000000
-0,5120295723;0,0455;  0;0,0000000
 0,1342335025;0,0456;  0;0,0000000
-0,4415586461;0,0457;  0;0,0000000
 1,2529791037;0,0458;  0;0,0000000
 0,8882595371;0,0459;  0;0,0000000
 1,3472033220;0,0460;  0;0,0000000
 0,1300354802;0,0461;  0;0,0000000
 1,3208066097;0,0462;  0;0,0000000
 0,5885586830;0,0463;  0;0,0000000
 1,8980724348;0,0464;  0;0,0000000
 0,5758776849;0,0465;  0;0,0000000
-1,5774717683;0,0466;  0;0,0000000
-1,2363515157;0,0467;  0;0,0000000
 0,5023049869;0,0468;  0;0,0000000
-0,3609578593;0,0469;  0;0,0000000
-0,6644401349;0,0470;  0;0,0000000
-0,7442408688;0,0471;  0;0,0000000
 1,5314582254;0,0472;  0;0,0000000
 0,8878439800;0,0473;  0;0,0000000
-0,4365004486;0,0474;  0;0,0000000
 0,7787387125;0,0475;  0;0,0000000
 0,4448347954;0,0476;  0;0,0000000
-0,9294406645;0,0477;  0;0,0000000
-1,7323007831;0,0478;  0;0,0000000
-0,7121636215;0,0479;  0;0,0000000
-0,5828956164;0,0480;  0;0,0000000
-1,4026936877;0,0481;  0;0,0000000
-2,0978383108;0,0482;  0;0,0000000
 0,0705595870;0,0483;  0;0,0000000
 0,0337261420;0,0484;  0;0,0000000
-0,7221270502;0,0485;  0;0,0000000
-0,8497596745;0,0486;  0;0,0000000
-1,4484787442;0,0487;  0;0,0000000
-0,2967624605;0,0488;  0;0,0000000
 0,0724771220;0,0489;  0;0,0000000
-1,7837135805;0,0490;  0;0,0000000
 0,5925541179;0,0491;  0;0,0000000
-2,0361753924;0,0492;  0;0,0000000
 0,8544832923;0,0493;  0;0,0000000
-0,1759723317;0,0494;  0;0,0000000
-0,0240243088;0,0495;  0;0,0000000
-0,6687459656;0,0496;  0;0,0000000
-1,4069819981;0,0497;  0;0,0000000
-0,0574212403;0,0498;  0;0,0000000
-0,2310326061;0,0499;  0;0,0000000
-0,6113842023;0,0500;  0;0,0000000
-0,8156105621;0,0501;  0;0,0000000
-1,1446530235;0,0502;  0;0,0000000
-1,5514587731;0,0503;  0;0,0000000
 0,0218010446;0,0504;  0;0,0000000
 0,5989390293;0,0505;  0;0,0000000
 0,3449741278;0,0506;  0;0,0000000
 2,6414969302;0,0507;  0;0,0000000
-0,9667199725;0,0508;  0;0,0000000
 1,3225468078;0,0509;  0;0,0000000
-1,9569109376;0,0510;  0;0,0000000
 0,0440187876;0,0511;  0;0,0000000
 0,2088359376;0,0512;  0;0,0000000
 0,7537668314;0,0513;  0;0,0000000
 0,1884715981;0,0514;  0;0,0000000
 0,8576211978;0,0515;  0;0,0000000
 0,9085657651;0,0516;  0;0,0000000
 0,2238895248;0,0517;  0;0,0000000
 0,0827253877;0,0518;  0;0,0000000
 3,4723830675;0,0519;  0;0,0000000
-2,4430580663;0,0520;  0;0,0000000
 0,8916914394;0,0521;  0;0,0000000
 2,7555683065;0,0522;  0;0,0000000
 0,7752566833;0,0523;  0;0,0000000
 0,0852692241;0,0524;  0;0,0000000
-0,4670779298;0,0525;  0;0,0000000
 0,8813532225;0,0526;  0;0,0000000
 0,9243954712;0,0527;  0;0,0000000
 1,4036484225;0,0528;  0;0,0000000
 0,8614241473;0,0529;  0;0,0000000
-0,4579872356;0,0530;  0;0,0000000
-1,2990951353;0,0531;  0;0,0000000
-0,9004974094;0,0532;  0;0,0000000
-0,9832930622;0,0533;  0;0,0000000
 0,6604233184;0,0534;  0;0,0000000
-0,4008431517;0,0535;  0;0,0000000
 1,0096641428;0,0536;  0;0,0000000
 1,4965139040;0,0537;  0;0,0000000
 0,4713515379;0,0538;  0;0,0000000
-0,9193297131;0,0539;  0;0,0000000
-1,2589173541;0,0540;  0;0,0000000
 0,2226950191;0,0541;  0;0,0000000
-1,2789969247;0,0542;  0;0,0000000
-2,1177575888;0,0543;  0;0,0000000
-0,6972768631;0,0544;  0;0,0000000
-0,5338446105;0,0545;  0;0,0000000
 0,2158532351;0,0546;  0;0,0000000
-0,0001595748;0,0547;  0;0,0000000
-1,8796824618;0,0548;  0;0,0000000
 0,4760129172;0,0549;  0;0,0000000
-1,8530455209;0,0550;  0;0,0000000
 1,0319418541;0,0551;  0;0,0000000
 1,4498158445;0,0552;  0;0,0000000
-0,7995037679;0,0553;  0;0,0000000
 0,7371815433;0,0554;  0;0,0000000
-0,3522540618;0,0555;  0;0,0000000
-0,6694272404;0,0556;  0;0,0000000
 2,6474052122;0,0557;  0;0,0000000
 0,6570919972;0,0558;  0;0,0000000
 0,4297587357;0,0559;  0;0,0000000
-1,9762119361;0,0560;  0;0,0000000
-1,1661288776;0,0561;  0;0,0000000
 0,3862001060;0,0562;  0;0,0000000
 0,8910410812;0,0563;  0;0,0000000
 0,7449767325;0,0564;  0;0,0000000
 1,3537743039;0,0565;  0;0,0000000
-0,0723462086;0,0566;  0;0,0000000
-0,1420647454;0,0567;  0;0,0000000
 0,6680566987;0,0568;  0;0,0000000
 0,4443093958;0,0569;  0;0,0000000
 0,6375640081;0,0570;  0;0,0000000
 0,2186006602;0,0571;  0;0,0000000
 0,8840426701;0,0572;  0;0,0000000
-0,6294725711;0,0573;  0;0,0000000
 0,3453631912;0,0574;  0;0,0000000
 0,0198352519;0,0575;  0;0,0000000
-0,8282967126;0,0576;  0;0,0000000
 1,6807484077;0,0577;  0;0,0000000
 0,0007922417;0,0578;  0;0,0000000
 0,6045861777;0,0579;  0;0,0000000
 1,2078131037;0,0580;  0;0,0000000
 0,5424202935;0,0581;  0;0,0000000
-1,4304377312;0,0582;  0;0,0000000
-0,9186964186;0,0583;  0;0,0000000
-0,7644153736;0,0584;  0;0,0000000
-0,3826891610;0,0585;  0;0,0000000
-0,6576634755;0,0586;  0;0,0000000
-0,1245093389;0,0587;  0;0,0000000
 0,8065481561;0,0588;  0;0,0000000
 0,1726827733;0,0589;  0;0,0000000
-0,3649037701;0,0590;  0;0,0000000
 0,0567480975;0,0591;  0;0,0000000
-0,0652919601;0,0592;  0;0,0000000
-2,5187045499;0,0593;  0;0,0000000
 1,3600283400;0,0594;  0;0,0000000
-1,6662472580;0,0595;  0;0,0000000
 0,4958194321;0,0596;  0;0,0000000
 0,2281732234;0,0597;  0;0,0000000
 1,4378913710;0,0598;  0;0,0000000
-1,7221967068;0,0599;  0;0,0000000
-1,8641138600;0,0600;  0;0,0000000
-0,3372319091;0,0601;  0;0,0000000
-0,7695217421;0,0602;  0;0,0000000
 1,7207130555;0,0603;  0;0,0000000
-2,0180884552;0,0604;  0;0,0000000
 0,2131574292;0,0605;  0;0,0000000
 1,2955643414;0,0606;  0;0,0000000
 0,5421696781;0,0607;  0;0,0000000
-0,9436167375;0,0608;  0;0,0000000
-0,1508892211;0,0609;  0;0,0000000
-0,3869049360;0,0610;  0;0,0000000
 1,2749288115;0,0611;  0;0,0000000
-0,6313980144;0,0612;  0;0,0000000
-1,2413260618;0,0613;  0;0,0000000
-0,2881834532;0,0614;  0;0,0000000
 1,6555350043;0,0615;  0;0,0000000
 0,3661875881;0,0616;  0;0,0000000
 0,2819338395;0,0617;  0;0,0000000
-0,0912252303;0,0618;  0;0,0000000
 0,2200415911;0,0619;  0;0,0000000
-1,0558278712;0,0620;  0;0,0000000
 0,4084429679;0,0621;  0;0,0000000
 1,4259845423;0,0622;  0;0,0000000
 0,6357949302;0,0623;  0;0,0000000
-0,0432110938;0,0624;  0;0,0000000
 1,7706909892;0,0625;  0;0,0000000
 1,2779536588;0,0626;  0;0,0000000
 0,8991145401;0,0627;  0;0,0000000
 1,3303612025;0,0628;  0;0,0000000
 1,6478245407;0,0629;  0;0,0000000
-0,8581829226;0,0630;  0;0,0000000
 0,5617524167;0,0631;  0;0,0000000
 0,9088103441;0,0632;  0;0,0000000
 0,2309403092;0,0633;  0;0,0000000
 0,8045638888;0,0634;  0;0,0000000
