Voltage (V);t (sec);freqs;amps
-7,113742e-01;0,0044;  0;0,0000000
-4,772253e-01;0,0045;  0;0,0000000
-9,523675e-01;0,0046;  0;0,0000000
-1,203418e-01;0,0047;  0;0,0000000
-1,105712e+00;0,0048;  0;0,0000000
-1,455400e-01;0,0049;  0;0,0000000
-7,852400e-01;0,0050;  0;0,0000000
 1,718720e+00;0,0051;  0;0,0000000
-6,600821e-01;0,0052;  0;0,0000000
 1,584761e-01;0,0053;  0;0,0000000
 8,047179e-01;0,0054;  0;0,0000000
-5,428530e-01;0,0055;  0;0,0000000
-1,564882e-01;0,0056;  0;0,0000000
-1,326086e+00;0,0057;  0;0,0000000
 8,853627e-01;0,0058;  0;0,0000000
 3,481628e-01;0,0059;  0;0,0000000
-3,411647e-01;0,0060;  0;0,0000000
 7,654566e-01;0,0061;  0;0,0000000
 1,022215e+00;0,0062;  0;0,0000000
-2,992577e-02;0,0063;  0;0,0000000
 4,018439e-01;0,0064;  0;0,0000000
 1,755236e+00;0,0065;  0;0,0000000
 9,686705e-01;0,0066;  0;0,0000000
-8,596787e-01;0,0067;  0;0,0000000
-7,075341e-01;0,0068;  0;0,0000000
 8,012492e-01;0,0069;  0;0,0000000
 1,762806e+00;0,0070;  0;0,0000000
 7,346750e-02;0,0071;  0;0,0000000
 4,326753e-01;0,0072;  0;0,0000000
-1,551074e+00;0,0073;  0;0,0000000
 5,471704e-01;0,0074;  0;0,0000000
 6,803811e-01;0,0075;  0;0,0000000
 1,004812e+00;0,0076;  0;0,0000000
 1,705852e+00;0,0077;  0;0,0000000
 4,354267e-01;0,0078;  0;0,0000000
 6,198689e-01;0,0079;  0;0,0000000
 3,239252e-01;0,0080;  0;0,0000000
-1,941379e+00;0,0081;  0;0,0000000
-3,366463e-01;0,0082;  0;0,0000000
-3,338516e-01;0,0083;  0;0,0000000
-5,375832e-01;0,0084;  0;0,0000000
-1,625210e+00;0,0085;  0;0,0000000
 1,067310e-02;0,0086;  0;0,0000000
-1,218941e+00;0,0087;  0;0,0000000
 1,096392e-01;0,0088;  0;0,0000000
 1,650500e+00;0,0089;  0;0,0000000
-2,323285e-01;0,0090;  0;0,0000000
-1,237289e+00;0,0091;  0;0,0000000
-1,758178e+00;0,0092;  0;0,0000000
 8,044761e-01;0,0093;  0;0,0000000
 3,809240e-01;0,0094;  0;0,0000000
 1,862455e+00;0,0095;  0;0,0000000
 7,032145e-03;0,0096;  0;0,0000000
 1,637444e+00;0,0097;  0;0,0000000
 3,201671e-01;0,0098;  0;0,0000000
 3,200958e-01;0,0099;  0;0,0000000
 3,207286e+00;0,0100;  0;0,0000000
 2,702696e-01;0,0101;  0;0,0000000
-3,877902e-01;0,0102;  0;0,0000000
 1,003493e+00;0,0103;  0;0,0000000
-1,726126e+00;0,0104;  0;0,0000000
-9,820740e-01;0,0105;  0;0,0000000
-6,517578e-01;0,0106;  0;0,0000000
-2,865915e-01;0,0107;  0;0,0000000
-1,773089e+00;0,0108;  0;0,0000000
-1,515249e-01;0,0109;  0;0,0000000
 5,171864e-01;0,0110;  0;0,0000000
 1,013620e+00;0,0111;  0;0,0000000
-6,279997e-01;0,0112;  0;0,0000000
-8,150256e-01;0,0113;  0;0,0000000
 1,146142e+00;0,0114;  0;0,0000000
 4,285876e-01;0,0115;  0;0,0000000
 2,594684e+00;0,0116;  0;0,0000000
 1,714581e+00;0,0117;  0;0,0000000
 3,486338e-01;0,0118;  0;0,0000000
 2,653173e-01;0,0119;  0;0,0000000
 4,797610e-01;0,0120;  0;0,0000000
-1,205515e-01;0,0121;  0;0,0000000
-3,539407e-01;0,0122;  0;0,0000000
 5,085629e-01;0,0123;  0;0,0000000
 1,104316e+00;0,0124;  0;0,0000000
-1,969617e-01;0,0125;  0;0,0000000
 1,405450e-01;0,0126;  0;0,0000000
-2,365070e+00;0,0127;  0;0,0000000
-1,246842e+00;0,0128;  0;0,0000000
 7,957487e-01;0,0129;  0;0,0000000
-4,537812e-01;0,0130;  0;0,0000000
-2,931133e-01;0,0131;  0;0,0000000
-1,214184e+00;0,0132;  0;0,0000000
-4,692519e-01;0,0133;  0;0,0000000
-4,618142e-01;0,0134;  0;0,0000000
 6,552765e-01;0,0135;  0;0,0000000
-8,187990e-01;0,0136;  0;0,0000000
-1,257960e+00;0,0137;  0;0,0000000
-2,076778e+00;0,0138;  0;0,0000000
 1,285649e-01;0,0139;  0;0,0000000
 8,701240e-02;0,0140;  0;0,0000000
 1,579868e+00;0,0141;  0;0,0000000
 1,251525e+00;0,0142;  0;0,0000000
-2,941612e-01;0,0143;  0;0,0000000
-8,717597e-01;0,0144;  0;0,0000000
-5,860387e-01;0,0145;  0;0,0000000
-1,282923e-03;0,0146;  0;0,0000000
-6,416335e-01;0,0147;  0;0,0000000
-5,592718e-01;0,0148;  0;0,0000000
-3,908048e-01;0,0149;  0;0,0000000
-9,106298e-01;0,0150;  0;0,0000000
 8,324830e-01;0,0151;  0;0,0000000
-6,012849e-01;0,0152;  0;0,0000000
-1,040208e+00;0,0153;  0;0,0000000
-8,892558e-01;0,0154;  0;0,0000000
-8,071696e-01;0,0155;  0;0,0000000
-1,187032e+00;0,0156;  0;0,0000000
-2,552241e+00;0,0157;  0;0,0000000
-3,934961e-01;0,0158;  0;0,0000000
 6,669432e-01;0,0159;  0;0,0000000
 5,984022e-01;0,0160;  0;0,0000000
 1,076275e+00;0,0161;  0;0,0000000
-1,564479e-01;0,0162;  0;0,0000000
 1,339881e+00;0,0163;  0;0,0000000
-7,609314e-01;0,0164;  0;0,0000000
 1,538832e+00;0,0165;  0;0,0000000
 9,536495e-03;0,0166;  0;0,0000000
 1,747056e+00;0,0167;  0;0,0000000
 3,446856e-03;0,0168;  0;0,0000000
 4,596936e-02;0,0169;  0;0,0000000
-4,019545e-01;0,0170;  0;0,0000000
 4,625939e-01;0,0171;  0;0,0000000
-1,472904e+00;0,0172;  0;0,0000000
 4,515348e-01;0,0173;  0;0,0000000
 6,133477e-02;0,0174;  0;0,0000000
-6,933285e-01;0,0175;  0;0,0000000
 7,393109e-01;0,0176;  0;0,0000000
-7,503826e-01;0,0177;  0;0,0000000
 1,833608e-01;0,0178;  0;0,0000000
 1,544005e+00;0,0179;  0;0,0000000
 6,155132e-01;0,0180;  0;0,0000000
-6,594182e-01;0,0181;  0;0,0000000
-4,462312e-01;0,0182;  0;0,0000000
-1,639267e+00;0,0183;  0;0,0000000
-2,133128e-01;0,0184;  0;0,0000000
-2,088046e+00;0,0185;  0;0,0000000
 1,537979e+00;0,0186;  0;0,0000000
-6,147111e-01;0,0187;  0;0,0000000
 1,424733e-01;0,0188;  0;0,0000000
 7,054549e-01;0,0189;  0;0,0000000
-4,337489e-01;0,0190;  0;0,0000000
-2,595487e-01;0,0191;  0;0,0000000
 6,339036e-01;0,0192;  0;0,0000000
-1,112855e+00;0,0193;  0;0,0000000
-1,200202e+00;0,0194;  0;0,0000000
-6,489327e-01;0,0195;  0;0,0000000
 1,204021e+00;0,0196;  0;0,0000000
-7,323204e-01;0,0197;  0;0,0000000
-3,961071e-01;0,0198;  0;0,0000000
 4,426178e-01;0,0199;  0;0,0000000
-2,548351e-01;0,0200;  0;0,0000000
-8,241820e-01;0,0201;  0;0,0000000
-2,226355e-01;0,0202;  0;0,0000000
 4,602150e-01;0,0203;  0;0,0000000
-2,126517e+00;0,0204;  0;0,0000000
 2,418434e-02;0,0205;  0;0,0000000
-2,822540e-01;0,0206;  0;0,0000000
 3,689322e-01;0,0207;  0;0,0000000
-1,676768e+00;0,0208;  0;0,0000000
-3,445946e-01;0,0209;  0;0,0000000
-2,922329e-01;0,0210;  0;0,0000000
-8,163840e-02;0,0211;  0;0,0000000
 7,346628e-01;0,0212;  0;0,0000000
-2,603923e-01;0,0213;  0;0,0000000
 2,864111e-01;0,0214;  0;0,0000000
 1,174788e-01;0,0215;  0;0,0000000
 4,744401e-01;0,0216;  0;0,0000000
-1,318890e+00;0,0217;  0;0,0000000
 1,422553e+00;0,0218;  0;0,0000000
 8,897318e-01;0,0219;  0;0,0000000
 3,298078e-01;0,0220;  0;0,0000000
-7,896075e-01;0,0221;  0;0,0000000
-9,083683e-02;0,0222;  0;0,0000000
 4,206603e-01;0,0223;  0;0,0000000
-5,910059e-01;0,0224;  0;0,0000000
-5,551518e-01;0,0225;  0;0,0000000
-1,929499e+00;0,0226;  0;0,0000000
-4,522196e-01;0,0227;  0;0,0000000
 2,362972e-01;0,0228;  0;0,0000000
 4,418266e-01;0,0229;  0;0,0000000
 3,770734e-02;0,0230;  0;0,0000000
-5,385630e-01;0,0231;  0;0,0000000
-5,943098e-01;0,0232;  0;0,0000000
-4,211390e-01;0,0233;  0;0,0000000
-2,131543e-01;0,0234;  0;0,0000000
-1,128874e-01;0,0235;  0;0,0000000
-9,239013e-02;0,0236;  0;0,0000000
-2,411357e-01;0,0237;  0;0,0000000
 1,497733e+00;0,0238;  0;0,0000000
-3,064407e-01;0,0239;  0;0,0000000
-2,040033e+00;0,0240;  0;0,0000000
-1,804061e+00;0,0241;  0;0,0000000
-1,232924e-01;0,0242;  0;0,0000000
 8,113219e-01;0,0243;  0;0,0000000
 4,867151e-02;0,0244;  0;0,0000000
 1,242458e+00;0,0245;  0;0,0000000
-4,381746e-01;0,0246;  0;0,0000000
-6,318870e-01;0,0247;  0;0,0000000
-4,930314e-02;0,0248;  0;0,0000000
-2,275059e-01;0,0249;  0;0,0000000
 1,490636e+00;0,0250;  0;0,0000000
 4,908518e-02;0,0251;  0;0,0000000
 3,648273e-02;0,0252;  0;0,0000000
-9,038951e-01;0,0253;  0;0,0000000
 5,828812e-01;0,0254;  0;0,0000000
 6,491314e-01;0,0255;  0;0,0000000
-3,601100e-01;0,0256;  0;0,0000000
 1,879862e+00;0,0257;  0;0,0000000
 5,029425e-01;0,0258;  0;0,0000000
 4,584349e-01;0,0259;  0;0,0000000
 1,308040e+00;0,0260;  0;0,0000000
 7,312025e-01;0,0261;  0;0,0000000
-6,418630e-01;0,0262;  0;0,0000000
 4,039767e-01;0,0263;  0;0,0000000
-1,050795e+00;0,0264;  0;0,0000000
 1,273358e+00;0,0265;  0;0,0000000
-1,458989e+00;0,0266;  0;0,0000000
-1,119160e+00;0,0267;  0;0,0000000
-8,445670e-01;0,0268;  0;0,0000000
-2,093772e+00;0,0269;  0;0,0000000
-1,344252e-02;0,0270;  0;0,0000000
 9,075555e-01;0,0271;  0;0,0000000
-4,329028e-01;0,0272;  0;0,0000000
 9,445647e-03;0,0273;  0;0,0000000
-2,240742e+00;0,0274;  0;0,0000000
-4,438586e-01;0,0275;  0;0,0000000
 7,406936e-01;0,0276;  0;0,0000000
 2,864205e-01;0,0277;  0;0,0000000
 5,160786e-01;0,0278;  0;0,0000000
-8,390801e-01;0,0279;  0;0,0000000
 1,157534e+00;0,0280;  0;0,0000000
-2,654568e-01;0,0281;  0;0,0000000
 5,630224e-01;0,0282;  0;0,0000000
 4,147995e-01;0,0283;  0;0,0000000
 6,877591e-01;0,0284;  0;0,0000000
-4,581558e-02;0,0285;  0;0,0000000
-1,040005e+00;0,0286;  0;0,0000000
-7,410147e-02;0,0287;  0;0,0000000
-8,532149e-01;0,0288;  0;0,0000000
-1,149485e-01;0,0289;  0;0,0000000
 1,569488e-01;0,0290;  0;0,0000000
-8,943638e-01;0,0291;  0;0,0000000
-7,001745e-02;0,0292;  0;0,0000000
-1,304720e+00;0,0293;  0;0,0000000
 4,711881e-01;0,0294;  0;0,0000000
 5,522232e-01;0,0295;  0;0,0000000
 1,513934e+00;0,0296;  0;0,0000000
-4,454273e-01;0,0297;  0;0,0000000
 6,804714e-01;0,0298;  0;0,0000000
 1,914981e+00;0,0299;  0;0,0000000
 2,461591e-01;0,0300;  0;0,0000000
-5,311916e-01;0,0301;  0;0,0000000
 2,538008e-01;0,0302;  0;0,0000000
-1,453607e+00;0,0303;  0;0,0000000
 3,083905e+00;0,0304;  0;0,0000000
 1,432460e+00;0,0305;  0;0,0000000
 7,524940e-01;0,0306;  0;0,0000000
-9,448074e-02;0,0307;  0;0,0000000
 9,006590e-01;0,0308;  0;0,0000000
-4,227382e-01;0,0309;  0;0,0000000
-1,057453e+00;0,0310;  0;0,0000000
-1,383856e+00;0,0311;  0;0,0000000
 5,028677e-01;0,0312;  0;0,0000000
-3,477624e-01;0,0313;  0;0,0000000
 2,764412e-01;0,0314;  0;0,0000000
 1,774652e+00;0,0315;  0;0,0000000
 8,939503e-01;0,0316;  0;0,0000000
 7,033868e-01;0,0317;  0;0,0000000
 1,639115e-01;0,0318;  0;0,0000000
 4,386308e-01;0,0319;  0;0,0000000
-1,190132e-01;0,0320;  0;0,0000000
-4,101177e-01;0,0321;  0;0,0000000
 7,507801e-01;0,0322;  0;0,0000000
 5,842231e-01;0,0323;  0;0,0000000
 1,917119e+00;0,0324;  0;0,0000000
 3,503999e-01;0,0325;  0;0,0000000
 2,442750e-01;0,0326;  0;0,0000000
-5,299654e-01;0,0327;  0;0,0000000
-3,004400e-02;0,0328;  0;0,0000000
 1,022729e-01;0,0329;  0;0,0000000
-5,870758e-01;0,0330;  0;0,0000000
-1,871241e+00;0,0331;  0;0,0000000
-7,468432e-01;0,0332;  0;0,0000000
-5,696641e-01;0,0333;  0;0,0000000
 5,786863e-01;0,0334;  0;0,0000000
 3,244119e-01;0,0335;  0;0,0000000
-8,836225e-01;0,0336;  0;0,0000000
-6,864826e-01;0,0337;  0;0,0000000
 7,695580e-01;0,0338;  0;0,0000000
-8,512055e-01;0,0339;  0;0,0000000
-5,854645e-01;0,0340;  0;0,0000000
-1,906912e+00;0,0341;  0;0,0000000
 1,020892e+00;0,0342;  0;0,0000000
 1,443476e-01;0,0343;  0;0,0000000
 4,084273e-01;0,0344;  0;0,0000000
-8,425294e-01;0,0345;  0;0,0000000
 7,739367e-01;0,0346;  0;0,0000000
 1,948305e-01;0,0347;  0;0,0000000
 1,155895e+00;0,0348;  0;0,0000000
-9,587797e-02;0,0349;  0;0,0000000
 5,543970e-01;0,0350;  0;0,0000000
 7,378679e-02;0,0351;  0;0,0000000
-7,998795e-01;0,0352;  0;0,0000000
-1,860169e+00;0,0353;  0;0,0000000
-3,665790e-01;0,0354;  0;0,0000000
-7,847746e-01;0,0355;  0;0,0000000
-1,071773e+00;0,0356;  0;0,0000000
-3,195303e-01;0,0357;  0;0,0000000
 2,165529e-01;0,0358;  0;0,0000000
-4,708523e-01;0,0359;  0;0,0000000
 6,000611e-01;0,0360;  0;0,0000000
 1,934108e-01;0,0361;  0;0,0000000
-3,546149e-01;0,0362;  0;0,0000000
 1,242974e+00;0,0363;  0;0,0000000
 8,880222e-01;0,0364;  0;0,0000000
 5,746593e-01;0,0365;  0;0,0000000
 1,046967e-02;0,0366;  0;0,0000000
 1,049978e+00;0,0367;  0;0,0000000
 1,493514e+00;0,0368;  0;0,0000000
 5,931054e-01;0,0369;  0;0,0000000
-8,536687e-01;0,0370;  0;0,0000000
 7,869784e-01;0,0371;  0;0,0000000
-1,202630e+00;0,0372;  0;0,0000000
 5,633116e-01;0,0373;  0;0,0000000
 2,133593e+00;0,0374;  0;0,0000000
-2,268472e-01;0,0375;  0;0,0000000
-1,853162e-01;0,0376;  0;0,0000000
 2,090781e+00;0,0377;  0;0,0000000
-4,798401e-01;0,0378;  0;0,0000000
-2,513703e+00;0,0379;  0;0,0000000
-9,441209e-01;0,0380;  0;0,0000000
-4,265970e-01;0,0381;  0;0,0000000
-7,562880e-01;0,0382;  0;0,0000000
-1,487040e+00;0,0383;  0;0,0000000
-4,511683e-01;0,0384;  0;0,0000000
-4,260447e-01;0,0385;  0;0,0000000
-1,688011e+00;0,0386;  0;0,0000000
-1,472107e+00;0,0387;  0;0,0000000
 2,071488e-01;0,0388;  0;0,0000000
 3,636908e-01;0,0389;  0;0,0000000
-6,594356e-01;0,0390;  0;0,0000000
 1,439127e+00;0,0391;  0;0,0000000
 4,521832e-02;0,0392;  0;0,0000000
 1,117182e+00;0,0393;  0;0,0000000
 6,215364e-01;0,0394;  0;0,0000000
-5,605590e-01;0,0395;  0;0,0000000
 7,456203e-01;0,0396;  0;0,0000000
-9,000111e-01;0,0397;  0;0,0000000
 4,376544e-03;0,0398;  0;0,0000000
 4,063021e-01;0,0399;  0;0,0000000
-1,520495e+00;0,0400;  0;0,0000000
-4,685247e-01;0,0401;  0;0,0000000
-8,921940e-01;0,0402;  0;0,0000000
-6,250748e-01;0,0403;  0;0,0000000
-1,495315e-01;0,0404;  0;0,0000000
-5,502814e-01;0,0405;  0;0,0000000
-3,108760e-01;0,0406;  0;0,0000000
-2,397660e-01;0,0407;  0;0,0000000
 7,761064e-01;0,0408;  0;0,0000000
-3,976209e-01;0,0409;  0;0,0000000
 2,889740e-01;0,0410;  0;0,0000000
 2,617989e-01;0,0411;  0;0,0000000
-3,402615e-01;0,0412;  0;0,0000000
-7,072857e-02;0,0413;  0;0,0000000
 1,296268e+00;0,0414;  0;0,0000000
 1,010762e+00;0,0415;  0;0,0000000
-2,890759e-01;0,0416;  0;0,0000000
 7,159669e-01;0,0417;  0;0,0000000
 3,986409e-01;0,0418;  0;0,0000000
 9,008327e-01;0,0419;  0;0,0000000
 1,717904e-01;0,0420;  0;0,0000000
-2,363372e+00;0,0421;  0;0,0000000
-5,192665e-02;0,0422;  0;0,0000000
-1,320803e+00;0,0423;  0;0,0000000
 6,849605e-01;0,0424;  0;0,0000000
 9,173094e-01;0,0425;  0;0,0000000
-7,988493e-01;0,0426;  0;0,0000000
-1,503268e+00;0,0427;  0;0,0000000
-4,954297e-01;0,0428;  0;0,0000000
 1,348768e+00;0,0429;  0;0,0000000
-2,084375e+00;0,0430;  0;0,0000000
-1,582422e+00;0,0431;  0;0,0000000
 7,679167e-01;0,0432;  0;0,0000000
 1,616511e-01;0,0433;  0;0,0000000
-1,954428e-01;0,0434;  0;0,0000000
 1,698299e+00;0,0435;  0;0,0000000
 5,940702e-01;0,0436;  0;0,0000000
 7,479984e-01;0,0437;  0;0,0000000
-5,447388e-01;0,0438;  0;0,0000000
 6,369339e-01;0,0439;  0;0,0000000
-5,639515e-01;0,0440;  0;0,0000000
 1,169824e+00;0,0441;  0;0,0000000
-7,955345e-01;0,0442;  0;0,0000000
 5,770868e-01;0,0443;  0;0,0000000
-8,338995e-01;0,0444;  0;0,0000000
 9,882184e-01;0,0445;  0;0,0000000
-5,936793e-01;0,0446;  0;0,0000000
 6,274393e-01;0,0447;  0;0,0000000
 2,924910e-02;0,0448;  0;0,0000000
 1,260649e+00;0,0449;  0;0,0000000
-2,262175e+00;0,0450;  0;0,0000000
-4,706464e-01;0,0451;  0;0,0000000
 1,153447e+00;0,0452;  0;0,0000000
 1,189001e+00;0,0453;  0;0,0000000
 4,913136e-01;0,0454;  0;0,0000000
 8,421689e-01;0,0455;  0;0,0000000
-9,603973e-04;0,0456;  0;0,0000000
 6,256941e-01;0,0457;  0;0,0000000
-4,249277e-01;0,0458;  0;0,0000000
-2,156532e-03;0,0459;  0;0,0000000
 7,601164e-01;0,0460;  0;0,0000000
 8,136123e-01;0,0461;  0;0,0000000
 4,842049e-01;0,0462;  0;0,0000000
-3,352873e-01;0,0463;  0;0,0000000
-6,205569e-01;0,0464;  0;0,0000000
 2,287287e-03;0,0465;  0;0,0000000
 2,595570e+00;0,0466;  0;0,0000000
-8,410270e-01;0,0467;  0;0,0000000
-1,089051e-01;0,0468;  0;0,0000000
-7,248432e-01;0,0469;  0;0,0000000
 1,226564e+00;0,0470;  0;0,0000000
-8,783111e-01;0,0471;  0;0,0000000
-6,083227e-03;0,0472;  0;0,0000000
-9,549919e-01;0,0473;  0;0,0000000
-1,450817e+00;0,0474;  0;0,0000000
-2,841168e+00;0,0475;  0;0,0000000
-6,496510e-01;0,0476;  0;0,0000000
 1,511200e-01;0,0477;  0;0,0000000
 2,355225e+00;0,0478;  0;0,0000000
-4,640643e-01;0,0479;  0;0,0000000
 4,222234e-01;0,0480;  0;0,0000000
-3,374367e-01;0,0481;  0;0,0000000
 1,100912e+00;0,0482;  0;0,0000000
 3,301076e-02;0,0483;  0;0,0000000
-2,375222e-01;0,0484;  0;0,0000000
-5,895516e-01;0,0485;  0;0,0000000
-4,950282e-01;0,0486;  0;0,0000000
 4,856008e-01;0,0487;  0;0,0000000
-1,524120e+00;0,0488;  0;0,0000000
-1,517095e+00;0,0489;  0;0,0000000
-1,316371e+00;0,0490;  0;0,0000000
 6,253940e-02;0,0491;  0;0,0000000
-1,861177e+00;0,0492;  0;0,0000000
-1,154450e+00;0,0493;  0;0,0000000
-1,629815e+00;0,0494;  0;0,0000000
-1,028972e+00;0,0495;  0;0,0000000
-2,163076e+00;0,0496;  0;0,0000000
-7,455942e-02;0,0497;  0;0,0000000
 2,018715e-01;0,0498;  0;0,0000000
 1,127181e+00;0,0499;  0;0,0000000
 5,103998e-01;0,0500;  0;0,0000000
 1,630930e+00;0,0501;  0;0,0000000
-3,617338e-01;0,0502;  0;0,0000000
-5,322662e-01;0,0503;  0;0,0000000
 5,594209e-01;0,0504;  0;0,0000000
 1,967079e+00;0,0505;  0;0,0000000
-2,802336e-01;0,0506;  0;0,0000000
-2,472243e-01;0,0507;  0;0,0000000
-1,409987e+00;0,0508;  0;0,0000000
 9,448013e-01;0,0509;  0;0,0000000
 2,990563e+00;0,0510;  0;0,0000000
-4,107770e-01;0,0511;  0;0,0000000
-1,073589e-01;0,0512;  0;0,0000000
 3,669832e-01;0,0513;  0;0,0000000
-5,230713e-01;0,0514;  0;0,0000000
 5,374957e-01;0,0515;  0;0,0000000
-9,309302e-01;0,0516;  0;0,0000000
 2,375005e-01;0,0517;  0;0,0000000
 1,149253e+00;0,0518;  0;0,0000000
 4,550065e-01;0,0519;  0;0,0000000
 4,439328e-01;0,0520;  0;0,0000000
-2,109085e+00;0,0521;  0;0,0000000
 7,688085e-01;0,0522;  0;0,0000000
-1,410442e+00;0,0523;  0;0,0000000
 2,431275e-01;0,0524;  0;0,0000000
 1,322323e+00;0,0525;  0;0,0000000
 8,699280e-01;0,0526;  0;0,0000000
 4,795174e-01;0,0527;  0;0,0000000
-1,077598e-01;0,0528;  0;0,0000000
 4,822542e-01;0,0529;  0;0,0000000
-5,972531e-01;0,0530;  0;0,0000000
 2,733357e-01;0,0531;  0;0,0000000
-6,511837e-01;0,0532;  0;0,0000000
-1,340096e+00;0,0533;  0;0,0000000
-2,140676e-01;0,0534;  0;0,0000000
-3,123609e-01;0,0535;  0;0,0000000
 2,364709e-01;0,0536;  0;0,0000000
-9,674539e-01;0,0537;  0;0,0000000
-1,803824e+00;0,0538;  0;0,0000000
-1,519759e+00;0,0539;  0;0,0000000
-8,173361e-01;0,0540;  0;0,0000000
-1,880287e+00;0,0541;  0;0,0000000
-6,539264e-01;0,0542;  0;0,0000000
-5,562763e-01;0,0543;  0;0,0000000
-1,159356e+00;0,0544;  0;0,0000000
-1,352457e+00;0,0545;  0;0,0000000
-1,036920e+00;0,0546;  0;0,0000000
 8,273705e-01;0,0547;  0;0,0000000
 5,922951e-01;0,0548;  0;0,0000000
-6,848210e-01;0,0549;  0;0,0000000
-1,617519e+00;0,0550;  0;0,0000000
 1,453580e+00;0,0551;  0;0,0000000
 1,190363e+00;0,0552;  0;0,0000000
 9,836619e-01;0,0553;  0;0,0000000
 4,491439e-01;0,0554;  0;0,0000000
-9,395030e-01;0,0555;  0;0,0000000
-1,773505e+00;0,0556;  0;0,0000000
-4,674387e-01;0,0557;  0;0,0000000
-8,672274e-01;0,0558;  0;0,0000000
 2,215717e-01;0,0559;  0;0,0000000
-9,494103e-01;0,0560;  0;0,0000000
-1,295102e+00;0,0561;  0;0,0000000
 1,695807e+00;0,0562;  0;0,0000000
 9,243849e-01;0,0563;  0;0,0000000
-4,103504e-01;0,0564;  0;0,0000000
-6,014514e-01;0,0565;  0;0,0000000
 1,272494e-01;0,0566;  0;0,0000000
-4,565125e-02;0,0567;  0;0,0000000
 4,686545e-01;0,0568;  0;0,0000000
 6,909542e-01;0,0569;  0;0,0000000
 8,026021e-01;0,0570;  0;0,0000000
 2,506601e+00;0,0571;  0;0,0000000
 1,699455e+00;0,0572;  0;0,0000000
 1,617991e+00;0,0573;  0;0,0000000
 6,896812e-02;0,0574;  0;0,0000000
 7,068230e-01;0,0575;  0;0,0000000
-5,931049e-01;0,0576;  0;0,0000000
-1,851267e-01;0,0577;  0;0,0000000
-8,339775e-01;0,0578;  0;0,0000000
 4,184956e-01;0,0579;  0;0,0000000
-1,141051e+00;0,0580;  0;0,0000000
-5,882444e-01;0,0581;  0;0,0000000
-4,805804e-01;0,0582;  0;0,0000000
 7,694068e-01;0,0583;  0;0,0000000
-2,186156e+00;0,0584;  0;0,0000000
 1,241367e-02;0,0585;  0;0,0000000
 3,535459e-01;0,0586;  0;0,0000000
-7,468364e-01;0,0587;  0;0,0000000
 1,122740e+00;0,0588;  0;0,0000000
-6,994053e-01;0,0589;  0;0,0000000
-3,317156e-01;0,0590;  0;0,0000000
 6,173556e-01;0,0591;  0;0,0000000
-4,442940e-01;0,0592;  0;0,0000000
-2,457475e-01;0,0593;  0;0,0000000
-2,112870e+00;0,0594;  0;0,0000000
-9,594403e-01;0,0595;  0;0,0000000
-9,174428e-01;0,0596;  0;0,0000000
 1,505655e+00;0,0597;  0;0,0000000
 2,859679e-01;0,0598;  0;0,0000000
 9,675223e-01;0,0599;  0;0,0000000
 8,447780e-02;0,0600;  0;0,0000000
-9,586654e-01;0,0601;  0;0,0000000
-6,262055e-01;0,0602;  0;0,0000000
-7,706839e-02;0,0603;  0;0,0000000
-2,985776e-01;0,0604;  0;0,0000000
-2,862378e-01;0,0605;  0;0,0000000
-1,152583e+00;0,0606;  0;0,0000000
-5,169988e-02;0,0607;  0;0,0000000
