Voltage (V);t (sec);freqs;amps
 5,689197e-01;0,0084;  0;0,0000000
 8,562017e-01;0,0085;  0;0,0000000
 2,590426e-01;0,0086;  0;0,0000000
-4,598336e-01;0,0087;  0;0,0000000
 4,445820e-01;0,0088;  0;0,0000000
-1,159248e+00;0,0089;  0;0,0000000
-1,253901e+00;0,0090;  0;0,0000000
 4,531009e-01;0,0091;  0;0,0000000
-1,763512e+00;0,0092;  0;0,0000000
 1,638113e-01;0,0093;  0;0,0000000
-8,462596e-01;0,0094;  0;0,0000000
-1,393903e+00;0,0095;  0;0,0000000
-8,020284e-01;0,0096;  0;0,0000000
-1,850907e-01;0,0097;  0;0,0000000
-7,473985e-01;0,0098;  0;0,0000000
-5,480869e-01;0,0099;  0;0,0000000
-4,315687e-01;0,0100;  0;0,0000000
-1,016354e+00;0,0101;  0;0,0000000
 2,342677e-01;0,0102;  0;0,0000000
 8,617127e-01;0,0103;  0;0,0000000
 1,169045e+00;0,0104;  0;0,0000000
 2,222054e+00;0,0105;  0;0,0000000
 1,297631e+00;0,0106;  0;0,0000000
 8,952139e-01;0,0107;  0;0,0000000
-3,287244e-01;0,0108;  0;0,0000000
 1,260535e+00;0,0109;  0;0,0000000
 3,352731e-01;0,0110;  0;0,0000000
 6,348976e-01;0,0111;  0;0,0000000
-1,464633e+00;0,0112;  0;0,0000000
-8,535683e-01;0,0113;  0;0,0000000
 2,868028e-01;0,0114;  0;0,0000000
-1,474049e+00;0,0115;  0;0,0000000
 2,840001e-01;0,0116;  0;0,0000000
 2,050613e-01;0,0117;  0;0,0000000
-2,271273e+00;0,0118;  0;0,0000000
 4,463740e-03;0,0119;  0;0,0000000
-2,088890e+00;0,0120;  0;0,0000000
-3,464886e+00;0,0121;  0;0,0000000
-8,779835e-01;0,0122;  0;0,0000000
-1,659825e+00;0,0123;  0;0,0000000
 4,765815e-01;0,0124;  0;0,0000000
 1,887210e-01;0,0125;  0;0,0000000
 1,034162e+00;0,0126;  0;0,0000000
 1,047333e+00;0,0127;  0;0,0000000
-1,540355e+00;0,0128;  0;0,0000000
 9,899476e-01;0,0129;  0;0,0000000
 6,201354e-01;0,0130;  0;0,0000000
-9,634909e-01;0,0131;  0;0,0000000
-1,242612e-01;0,0132;  0;0,0000000
 1,516599e-01;0,0133;  0;0,0000000
 1,525863e-01;0,0134;  0;0,0000000
 1,091810e-01;0,0135;  0;0,0000000
 1,757330e+00;0,0136;  0;0,0000000
-1,500043e-01;0,0137;  0;0,0000000
-1,223619e+00;0,0138;  0;0,0000000
-1,275928e+00;0,0139;  0;0,0000000
 3,878451e-01;0,0140;  0;0,0000000
 1,126014e+00;0,0141;  0;0,0000000
 6,438435e-01;0,0142;  0;0,0000000
 1,316854e+00;0,0143;  0;0,0000000
 1,415569e+00;0,0144;  0;0,0000000
 1,470563e+00;0,0145;  0;0,0000000
 8,690207e-01;0,0146;  0;0,0000000
 1,368899e+00;0,0147;  0;0,0000000
 1,397204e-02;0,0148;  0;0,0000000
 4,953384e-02;0,0149;  0;0,0000000
-5,110028e-01;0,0150;  0;0,0000000
 1,582266e+00;0,0151;  0;0,0000000
-1,721168e-01;0,0152;  0;0,0000000
 1,803165e+00;0,0153;  0;0,0000000
 3,019307e-01;0,0154;  0;0,0000000
 1,853924e+00;0,0155;  0;0,0000000
 1,164089e+00;0,0156;  0;0,0000000
-1,133174e+00;0,0157;  0;0,0000000
-6,796805e-01;0,0158;  0;0,0000000
-6,266777e-01;0,0159;  0;0,0000000
 1,450208e-01;0,0160;  0;0,0000000
 1,558062e+00;0,0161;  0;0,0000000
 5,414801e-01;0,0162;  0;0,0000000
-5,173398e-01;0,0163;  0;0,0000000
 9,795011e-01;0,0164;  0;0,0000000
 5,224509e-01;0,0165;  0;0,0000000
 2,144540e+00;0,0166;  0;0,0000000
 2,893488e-01;0,0167;  0;0,0000000
 8,928720e-01;0,0168;  0;0,0000000
 8,621043e-01;0,0169;  0;0,0000000
 9,765686e-02;0,0170;  0;0,0000000
 2,401566e+00;0,0171;  0;0,0000000
-2,494289e-01;0,0172;  0;0,0000000
 1,068476e-01;0,0173;  0;0,0000000
 1,053936e+00;0,0174;  0;0,0000000
-1,997374e-01;0,0175;  0;0,0000000
 4,986919e-01;0,0176;  0;0,0000000
-5,400253e-01;0,0177;  0;0,0000000
 2,035929e+00;0,0178;  0;0,0000000
-2,343040e-01;0,0179;  0;0,0000000
 1,102043e+00;0,0180;  0;0,0000000
 7,419269e-01;0,0181;  0;0,0000000
 1,962586e-01;0,0182;  0;0,0000000
-1,226059e-01;0,0183;  0;0,0000000
 2,496178e+00;0,0184;  0;0,0000000
-4,485800e-01;0,0185;  0;0,0000000
 8,116171e-01;0,0186;  0;0,0000000
-3,213195e-01;0,0187;  0;0,0000000
 5,869090e-01;0,0188;  0;0,0000000
 2,247721e+00;0,0189;  0;0,0000000
 1,862857e+00;0,0190;  0;0,0000000
 8,326062e-02;0,0191;  0;0,0000000
 9,884096e-01;0,0192;  0;0,0000000
 5,707172e-01;0,0193;  0;0,0000000
 1,055820e+00;0,0194;  0;0,0000000
-3,263630e-02;0,0195;  0;0,0000000
 1,473606e+00;0,0196;  0;0,0000000
 1,599706e-01;0,0197;  0;0,0000000
 1,219756e+00;0,0198;  0;0,0000000
 1,526788e+00;0,0199;  0;0,0000000
 2,021368e+00;0,0200;  0;0,0000000
 1,450014e+00;0,0201;  0;0,0000000
-9,361093e-01;0,0202;  0;0,0000000
 3,082868e-01;0,0203;  0;0,0000000
 8,260653e-01;0,0204;  0;0,0000000
-2,998557e-01;0,0205;  0;0,0000000
 9,974683e-01;0,0206;  0;0,0000000
-2,349179e-02;0,0207;  0;0,0000000
 8,750012e-01;0,0208;  0;0,0000000
 4,461788e-01;0,0209;  0;0,0000000
 2,791201e-01;0,0210;  0;0,0000000
-6,721785e-01;0,0211;  0;0,0000000
 1,026918e+00;0,0212;  0;0,0000000
 1,581688e-01;0,0213;  0;0,0000000
-8,905974e-01;0,0214;  0;0,0000000
 5,759289e-01;0,0215;  0;0,0000000
-2,233645e+00;0,0216;  0;0,0000000
-8,733964e-01;0,0217;  0;0,0000000
-7,922606e-01;0,0218;  0;0,0000000
 1,384309e-01;0,0219;  0;0,0000000
-6,876496e-01;0,0220;  0;0,0000000
-2,765175e-01;0,0221;  0;0,0000000
-1,723351e+00;0,0222;  0;0,0000000
-1,166578e-01;0,0223;  0;0,0000000
-5,578316e-01;0,0224;  0;0,0000000
-1,197253e+00;0,0225;  0;0,0000000
-1,834646e+00;0,0226;  0;0,0000000
 1,325373e+00;0,0227;  0;0,0000000
 5,949689e-02;0,0228;  0;0,0000000
 1,372724e-01;0,0229;  0;0,0000000
-5,492279e-01;0,0230;  0;0,0000000
 1,394567e+00;0,0231;  0;0,0000000
 1,732077e+00;0,0232;  0;0,0000000
-2,083116e+00;0,0233;  0;0,0000000
-6,295736e-01;0,0234;  0;0,0000000
-6,786418e-01;0,0235;  0;0,0000000
-2,795954e-01;0,0236;  0;0,0000000
-2,617507e+00;0,0237;  0;0,0000000
-1,664222e+00;0,0238;  0;0,0000000
-3,741281e-01;0,0239;  0;0,0000000
 3,370572e-01;0,0240;  0;0,0000000
-1,754210e+00;0,0241;  0;0,0000000
-5,090100e-01;0,0242;  0;0,0000000
-3,483341e-02;0,0243;  0;0,0000000
-2,155176e-01;0,0244;  0;0,0000000
 1,622163e+00;0,0245;  0;0,0000000
-3,379266e-02;0,0246;  0;0,0000000
 1,238962e+00;0,0247;  0;0,0000000
 6,871918e-01;0,0248;  0;0,0000000
-3,234915e-01;0,0249;  0;0,0000000
 2,037816e+00;0,0250;  0;0,0000000
 3,680766e-01;0,0251;  0;0,0000000
-1,698312e-02;0,0252;  0;0,0000000
 7,766683e-01;0,0253;  0;0,0000000
-9,026902e-01;0,0254;  0;0,0000000
-1,431974e+00;0,0255;  0;0,0000000
-7,089007e-01;0,0256;  0;0,0000000
 1,346434e+00;0,0257;  0;0,0000000
-2,047248e+00;0,0258;  0;0,0000000
-1,480504e+00;0,0259;  0;0,0000000
-1,212131e+00;0,0260;  0;0,0000000
-1,743442e+00;0,0261;  0;0,0000000
 3,411730e-01;0,0262;  0;0,0000000
-1,367101e+00;0,0263;  0;0,0000000
 5,562256e-01;0,0264;  0;0,0000000
-2,155466e+00;0,0265;  0;0,0000000
 5,952929e-01;0,0266;  0;0,0000000
-1,268358e+00;0,0267;  0;0,0000000
-6,687070e-01;0,0268;  0;0,0000000
-5,745221e-01;0,0269;  0;0,0000000
-2,055681e-01;0,0270;  0;0,0000000
 1,201513e+00;0,0271;  0;0,0000000
 7,829345e-01;0,0272;  0;0,0000000
 7,091998e-01;0,0273;  0;0,0000000
 3,477630e-02;0,0274;  0;0,0000000
-2,761177e+00;0,0275;  0;0,0000000
-1,482400e+00;0,0276;  0;0,0000000
-1,646013e+00;0,0277;  0;0,0000000
-1,969831e+00;0,0278;  0;0,0000000
-1,982965e+00;0,0279;  0;0,0000000
-1,490037e+00;0,0280;  0;0,0000000
-1,244195e-01;0,0281;  0;0,0000000
-6,476104e-01;0,0282;  0;0,0000000
-1,953881e+00;0,0283;  0;0,0000000
-1,610527e-01;0,0284;  0;0,0000000
 4,807367e-01;0,0285;  0;0,0000000
 2,421542e+00;0,0286;  0;0,0000000
 2,513508e+00;0,0287;  0;0,0000000
 8,719528e-01;0,0288;  0;0,0000000
-6,115538e-01;0,0289;  0;0,0000000
 1,314157e+00;0,0290;  0;0,0000000
-4,003441e-01;0,0291;  0;0,0000000
 1,980309e+00;0,0292;  0;0,0000000
 8,088613e-01;0,0293;  0;0,0000000
 1,442918e+00;0,0294;  0;0,0000000
 1,164072e+00;0,0295;  0;0,0000000
-3,623994e-01;0,0296;  0;0,0000000
 4,928345e-01;0,0297;  0;0,0000000
-5,606217e-01;0,0298;  0;0,0000000
 3,332150e-01;0,0299;  0;0,0000000
-9,858635e-03;0,0300;  0;0,0000000
-1,270695e+00;0,0301;  0;0,0000000
 1,818630e+00;0,0302;  0;0,0000000
 5,654651e-01;0,0303;  0;0,0000000
 4,434317e-01;0,0304;  0;0,0000000
 1,237758e+00;0,0305;  0;0,0000000
 7,006986e-01;0,0306;  0;0,0000000
 1,026701e-01;0,0307;  0;0,0000000
 2,029610e+00;0,0308;  0;0,0000000
 1,283488e+00;0,0309;  0;0,0000000
 5,858930e-02;0,0310;  0;0,0000000
-3,774994e-01;0,0311;  0;0,0000000
-1,314020e+00;0,0312;  0;0,0000000
 4,464414e-01;0,0313;  0;0,0000000
 8,830103e-01;0,0314;  0;0,0000000
 1,452796e+00;0,0315;  0;0,0000000
-2,154090e+00;0,0316;  0;0,0000000
-4,208679e-01;0,0317;  0;0,0000000
-1,736166e+00;0,0318;  0;0,0000000
-8,349252e-01;0,0319;  0;0,0000000
-1,403357e-01;0,0320;  0;0,0000000
-2,432832e-01;0,0321;  0;0,0000000
 2,934542e+00;0,0322;  0;0,0000000
-1,551982e-01;0,0323;  0;0,0000000
-2,862496e-01;0,0324;  0;0,0000000
 1,966031e+00;0,0325;  0;0,0000000
 6,084617e-01;0,0326;  0;0,0000000
 1,205533e+00;0,0327;  0;0,0000000
 1,648741e+00;0,0328;  0;0,0000000
 2,597796e+00;0,0329;  0;0,0000000
 1,120854e+00;0,0330;  0;0,0000000
 1,277382e+00;0,0331;  0;0,0000000
 1,505138e+00;0,0332;  0;0,0000000
 2,139347e+00;0,0333;  0;0,0000000
 1,513477e+00;0,0334;  0;0,0000000
-5,913042e-01;0,0335;  0;0,0000000
 7,785227e-01;0,0336;  0;0,0000000
 1,311953e+00;0,0337;  0;0,0000000
-1,464836e-01;0,0338;  0;0,0000000
-1,310771e-03;0,0339;  0;0,0000000
-6,001178e-01;0,0340;  0;0,0000000
-3,674496e-01;0,0341;  0;0,0000000
 1,889246e+00;0,0342;  0;0,0000000
-1,126702e+00;0,0343;  0;0,0000000
-2,168447e-01;0,0344;  0;0,0000000
 7,470669e-01;0,0345;  0;0,0000000
 1,203063e+00;0,0346;  0;0,0000000
-2,825749e+00;0,0347;  0;0,0000000
-2,367328e-01;0,0348;  0;0,0000000
 6,132065e-02;0,0349;  0;0,0000000
-1,366090e-01;0,0350;  0;0,0000000
-2,157711e-01;0,0351;  0;0,0000000
 7,729945e-01;0,0352;  0;0,0000000
 6,520766e-01;0,0353;  0;0,0000000
 1,191079e+00;0,0354;  0;0,0000000
-5,545242e-01;0,0355;  0;0,0000000
 1,332661e-01;0,0356;  0;0,0000000
-2,187985e-01;0,0357;  0;0,0000000
-3,157965e-01;0,0358;  0;0,0000000
-5,699038e-01;0,0359;  0;0,0000000
-1,999347e+00;0,0360;  0;0,0000000
-1,846864e-01;0,0361;  0;0,0000000
-4,405048e-01;0,0362;  0;0,0000000
-7,497082e-01;0,0363;  0;0,0000000
-2,452751e+00;0,0364;  0;0,0000000
-5,836133e-01;0,0365;  0;0,0000000
 5,508485e-01;0,0366;  0;0,0000000
-6,797031e-01;0,0367;  0;0,0000000
 1,020739e-01;0,0368;  0;0,0000000
 1,197341e-01;0,0369;  0;0,0000000
-5,140396e-01;0,0370;  0;0,0000000
 6,312910e-01;0,0371;  0;0,0000000
 2,295736e-02;0,0372;  0;0,0000000
-7,251360e-01;0,0373;  0;0,0000000
-2,256288e-01;0,0374;  0;0,0000000
-4,023970e-02;0,0375;  0;0,0000000
 1,089563e+00;0,0376;  0;0,0000000
 6,132640e-01;0,0377;  0;0,0000000
 7,736270e-02;0,0378;  0;0,0000000
-1,794304e-01;0,0379;  0;0,0000000
 2,508065e-01;0,0380;  0;0,0000000
-3,233381e-01;0,0381;  0;0,0000000
 1,826076e-01;0,0382;  0;0,0000000
-1,241963e+00;0,0383;  0;0,0000000
-3,934997e-01;0,0384;  0;0,0000000
 1,312069e+00;0,0385;  0;0,0000000
-6,465902e-01;0,0386;  0;0,0000000
-3,524640e-01;0,0387;  0;0,0000000
-6,619528e-02;0,0388;  0;0,0000000
 7,712378e-01;0,0389;  0;0,0000000
-6,267287e-02;0,0390;  0;0,0000000
 2,182252e+00;0,0391;  0;0,0000000
 1,076863e+00;0,0392;  0;0,0000000
-1,671119e-01;0,0393;  0;0,0000000
-1,064898e+00;0,0394;  0;0,0000000
-6,365036e-01;0,0395;  0;0,0000000
-1,862786e+00;0,0396;  0;0,0000000
-2,661773e-01;0,0397;  0;0,0000000
-2,415185e+00;0,0398;  0;0,0000000
-1,009932e+00;0,0399;  0;0,0000000
-7,361568e-01;0,0400;  0;0,0000000
-1,164283e+00;0,0401;  0;0,0000000
-1,472329e+00;0,0402;  0;0,0000000
-2,075502e+00;0,0403;  0;0,0000000
-8,013668e-01;0,0404;  0;0,0000000
-9,444950e-01;0,0405;  0;0,0000000
-8,390558e-01;0,0406;  0;0,0000000
-1,420833e+00;0,0407;  0;0,0000000
-1,275584e+00;0,0408;  0;0,0000000
-3,030395e-01;0,0409;  0;0,0000000
-1,793020e-01;0,0410;  0;0,0000000
 6,631892e-01;0,0411;  0;0,0000000
 2,023640e-01;0,0412;  0;0,0000000
-3,372129e-01;0,0413;  0;0,0000000
-1,125220e+00;0,0414;  0;0,0000000
 6,794123e-01;0,0415;  0;0,0000000
 1,015101e+00;0,0416;  0;0,0000000
 1,798260e+00;0,0417;  0;0,0000000
 1,457795e+00;0,0418;  0;0,0000000
 3,955093e-01;0,0419;  0;0,0000000
-8,434573e-01;0,0420;  0;0,0000000
-1,987825e+00;0,0421;  0;0,0000000
-7,731411e-01;0,0422;  0;0,0000000
 1,633786e+00;0,0423;  0;0,0000000
 1,177568e+00;0,0424;  0;0,0000000
-5,523397e-01;0,0425;  0;0,0000000
-9,510121e-01;0,0426;  0;0,0000000
 2,764242e-02;0,0427;  0;0,0000000
 9,310656e-01;0,0428;  0;0,0000000
 2,348693e+00;0,0429;  0;0,0000000
 9,541309e-01;0,0430;  0;0,0000000
 2,993754e-01;0,0431;  0;0,0000000
-8,608852e-01;0,0432;  0;0,0000000
-7,694568e-01;0,0433;  0;0,0000000
 8,029163e-01;0,0434;  0;0,0000000
-1,565855e-01;0,0435;  0;0,0000000
 5,026963e-02;0,0436;  0;0,0000000
 1,081161e+00;0,0437;  0;0,0000000
 5,838566e-01;0,0438;  0;0,0000000
 1,471952e-01;0,0439;  0;0,0000000
-1,269599e+00;0,0440;  0;0,0000000
-5,296748e-02;0,0441;  0;0,0000000
 5,094973e-01;0,0442;  0;0,0000000
-2,387885e-01;0,0443;  0;0,0000000
 6,922944e-01;0,0444;  0;0,0000000
 4,790541e-01;0,0445;  0;0,0000000
 1,218342e+00;0,0446;  0;0,0000000
-7,244884e-01;0,0447;  0;0,0000000
 1,684585e+00;0,0448;  0;0,0000000
 1,095085e+00;0,0449;  0;0,0000000
 7,789538e-01;0,0450;  0;0,0000000
 1,581296e+00;0,0451;  0;0,0000000
 6,411251e-01;0,0452;  0;0,0000000
 4,873242e-01;0,0453;  0;0,0000000
 1,380426e+00;0,0454;  0;0,0000000
 1,446643e+00;0,0455;  0;0,0000000
 9,551765e-01;0,0456;  0;0,0000000
 1,511045e-02;0,0457;  0;0,0000000
-1,634981e-01;0,0458;  0;0,0000000
 1,448019e-01;0,0459;  0;0,0000000
 1,939842e+00;0,0460;  0;0,0000000
 1,490160e+00;0,0461;  0;0,0000000
-3,644401e-02;0,0462;  0;0,0000000
-1,629091e+00;0,0463;  0;0,0000000
 1,853949e+00;0,0464;  0;0,0000000
 7,147116e-01;0,0465;  0;0,0000000
 8,980278e-01;0,0466;  0;0,0000000
-8,452003e-01;0,0467;  0;0,0000000
 2,311915e+00;0,0468;  0;0,0000000
-4,667294e-01;0,0469;  0;0,0000000
 2,031020e+00;0,0470;  0;0,0000000
 1,038574e+00;0,0471;  0;0,0000000
 1,460468e-01;0,0472;  0;0,0000000
 2,384843e+00;0,0473;  0;0,0000000
 1,557560e+00;0,0474;  0;0,0000000
 1,009538e+00;0,0475;  0;0,0000000
 1,664344e+00;0,0476;  0;0,0000000
 5,321873e-01;0,0477;  0;0,0000000
 1,510398e+00;0,0478;  0;0,0000000
 1,213348e+00;0,0479;  0;0,0000000
 9,344836e-01;0,0480;  0;0,0000000
 1,088496e+00;0,0481;  0;0,0000000
-2,389208e-01;0,0482;  0;0,0000000
-1,415858e-01;0,0483;  0;0,0000000
 4,547873e-01;0,0484;  0;0,0000000
 3,295117e-01;0,0485;  0;0,0000000
-5,857934e-01;0,0486;  0;0,0000000
 8,279702e-02;0,0487;  0;0,0000000
-1,201362e+00;0,0488;  0;0,0000000
-2,165839e+00;0,0489;  0;0,0000000
-1,204603e+00;0,0490;  0;0,0000000
 2,952110e-02;0,0491;  0;0,0000000
 1,216263e+00;0,0492;  0;0,0000000
 3,013445e-01;0,0493;  0;0,0000000
 1,438551e+00;0,0494;  0;0,0000000
-6,570203e-01;0,0495;  0;0,0000000
 3,672512e-02;0,0496;  0;0,0000000
-1,751883e+00;0,0497;  0;0,0000000
 1,356767e+00;0,0498;  0;0,0000000
 6,984313e-01;0,0499;  0;0,0000000
-2,209084e+00;0,0500;  0;0,0000000
 1,084826e+00;0,0501;  0;0,0000000
-1,425403e-01;0,0502;  0;0,0000000
-1,849475e+00;0,0503;  0;0,0000000
-5,632704e-01;0,0504;  0;0,0000000
 1,245360e-01;0,0505;  0;0,0000000
 5,993126e-01;0,0506;  0;0,0000000
-1,480518e+00;0,0507;  0;0,0000000
-2,624226e-01;0,0508;  0;0,0000000
 1,990367e+00;0,0509;  0;0,0000000
 1,424324e+00;0,0510;  0;0,0000000
-6,626300e-02;0,0511;  0;0,0000000
 1,527023e-01;0,0512;  0;0,0000000
 1,391569e+00;0,0513;  0;0,0000000
 4,646405e-01;0,0514;  0;0,0000000
-1,755136e-02;0,0515;  0;0,0000000
-2,258916e-01;0,0516;  0;0,0000000
 1,216357e+00;0,0517;  0;0,0000000
 2,956680e-01;0,0518;  0;0,0000000
 5,429303e-01;0,0519;  0;0,0000000
 3,175460e-01;0,0520;  0;0,0000000
-1,484939e+00;0,0521;  0;0,0000000
-6,540800e-01;0,0522;  0;0,0000000
-1,639730e+00;0,0523;  0;0,0000000
 1,547702e-01;0,0524;  0;0,0000000
-1,415136e+00;0,0525;  0;0,0000000
-9,106324e-02;0,0526;  0;0,0000000
 6,344539e-01;0,0527;  0;0,0000000
-1,555739e+00;0,0528;  0;0,0000000
-1,957004e+00;0,0529;  0;0,0000000
-1,876503e+00;0,0530;  0;0,0000000
-9,934066e-01;0,0531;  0;0,0000000
-1,049217e+00;0,0532;  0;0,0000000
-1,031618e-01;0,0533;  0;0,0000000
-1,551765e-01;0,0534;  0;0,0000000
-2,149452e+00;0,0535;  0;0,0000000
 1,086905e-01;0,0536;  0;0,0000000
 3,043812e-01;0,0537;  0;0,0000000
-8,395006e-01;0,0538;  0;0,0000000
-1,097340e+00;0,0539;  0;0,0000000
-1,231197e+00;0,0540;  0;0,0000000
-1,708664e-01;0,0541;  0;0,0000000
 2,893079e-01;0,0542;  0;0,0000000
-7,278135e-01;0,0543;  0;0,0000000
-2,941594e+00;0,0544;  0;0,0000000
-1,769702e+00;0,0545;  0;0,0000000
-7,096507e-01;0,0546;  0;0,0000000
-2,802605e+00;0,0547;  0;0,0000000
-1,113684e+00;0,0548;  0;0,0000000
 8,075274e-01;0,0549;  0;0,0000000
 5,583594e-01;0,0550;  0;0,0000000
 1,764065e-01;0,0551;  0;0,0000000
-8,404847e-01;0,0552;  0;0,0000000
-9,680623e-02;0,0553;  0;0,0000000
 9,382811e-01;0,0554;  0;0,0000000
 1,244836e+00;0,0555;  0;0,0000000
 2,527814e+00;0,0556;  0;0,0000000
 7,062135e-01;0,0557;  0;0,0000000
 8,824929e-01;0,0558;  0;0,0000000
 4,947335e-01;0,0559;  0;0,0000000
 4,610845e-02;0,0560;  0;0,0000000
 1,876636e-01;0,0561;  0;0,0000000
-6,601121e-01;0,0562;  0;0,0000000
 5,465738e-02;0,0563;  0;0,0000000
 5,612740e-01;0,0564;  0;0,0000000
-9,677276e-01;0,0565;  0;0,0000000
-5,198578e-01;0,0566;  0;0,0000000
-3,510544e-01;0,0567;  0;0,0000000
-8,188354e-01;0,0568;  0;0,0000000
-1,421409e+00;0,0569;  0;0,0000000
-9,145039e-01;0,0570;  0;0,0000000
-3,555896e-01;0,0571;  0;0,0000000
-8,383145e-01;0,0572;  0;0,0000000
-1,424287e+00;0,0573;  0;0,0000000
-9,491590e-02;0,0574;  0;0,0000000
 1,248243e+00;0,0575;  0;0,0000000
 4,552103e-01;0,0576;  0;0,0000000
 1,583356e+00;0,0577;  0;0,0000000
-3,248144e-01;0,0578;  0;0,0000000
-9,128131e-01;0,0579;  0;0,0000000
 2,326974e+00;0,0580;  0;0,0000000
-1,072518e-02;0,0581;  0;0,0000000
-1,071237e+00;0,0582;  0;0,0000000
-1,154353e+00;0,0583;  0;0,0000000
-1,198536e+00;0,0584;  0;0,0000000
-9,853523e-01;0,0585;  0;0,0000000
-1,335128e+00;0,0586;  0;0,0000000
-9,404747e-03;0,0587;  0;0,0000000
 4,253604e-02;0,0588;  0;0,0000000
 2,320293e-01;0,0589;  0;0,0000000
 3,496798e-01;0,0590;  0;0,0000000
-1,106599e+00;0,0591;  0;0,0000000
 1,450977e+00;0,0592;  0;0,0000000
 9,419442e-01;0,0593;  0;0,0000000
 5,101620e-01;0,0594;  0;0,0000000
 2,460355e+00;0,0595;  0;0,0000000
 4,474083e-01;0,0596;  0;0,0000000
 1,883950e+00;0,0597;  0;0,0000000
 1,038886e+00;0,0598;  0;0,0000000
 2,428120e+00;0,0599;  0;0,0000000
 8,029446e-01;0,0600;  0;0,0000000
 2,157206e+00;0,0601;  0;0,0000000
 4,855047e-01;0,0602;  0;0,0000000
-9,029705e-01;0,0603;  0;0,0000000
 8,086065e-01;0,0604;  0;0,0000000
 8,159525e-02;0,0605;  0;0,0000000
-5,055826e-01;0,0606;  0;0,0000000
 6,398576e-01;0,0607;  0;0,0000000
