Voltage (V);t (sec);freqs;amps
-7,849080e-01;0,0264;  0;0,0000000
 1,253765e+00;0,0265;  0;0,0000000
 1,142628e+00;0,0266;  0;0,0000000
 1,125301e+00;0,0267;  0;0,0000000
-2,565978e-01;0,0268;  0;0,0000000
 1,943522e+00;0,0269;  0;0,0000000
 1,941302e+00;0,0270;  0;0,0000000
 1,860630e+00;0,0271;  0;0,0000000
 1,314514e-01;0,0272;  0;0,0000000
 7,793846e-01;0,0273;  0;0,0000000
 5,286735e-01;0,0274;  0;0,0000000
 2,596505e-01;0,0275;  0;0,0000000
-1,500734e-01;0,0276;  0;0,0000000
-1,151687e+00;0,0277;  0;0,0000000
 6,348845e-02;0,0278;  0;0,0000000
-1,792560e+00;0,0279;  0;0,0000000
-2,025275e-01;0,0280;  0;0,0000000
-3,250320e-01;0,0281;  0;0,0000000
-9,992149e-02;0,0282;  0;0,0000000
-2,063715e-01;0,0283;  0;0,0000000
-5,688155e-01;0,0284;  0;0,0000000
-7,584717e-01;0,0285;  0;0,0000000
-9,258645e-01;0,0286;  0;0,0000000
 2,600572e-01;0,0287;  0;0,0000000
-2,704311e-01;0,0288;  0;0,0000000
-4,559439e-01;0,0289;  0;0,0000000
-1,589235e+00;0,0290;  0;0,0000000
-1,592857e+00;0,0291;  0;0,0000000
-5,806772e-01;0,0292;  0;0,0000000
 8,626050e-01;0,0293;  0;0,0000000
-1,566676e-01;0,0294;  0;0,0000000
-7,214087e-01;0,0295;  0;0,0000000
-9,789934e-01;0,0296;  0;0,0000000
-6,875154e-01;0,0297;  0;0,0000000
-1,198024e+00;0,0298;  0;0,0000000
-2,072549e+00;0,0299;  0;0,0000000
 1,009352e+00;0,0300;  0;0,0000000
-2,404202e-01;0,0301;  0;0,0000000
 1,899375e+00;0,0302;  0;0,0000000
 7,361020e-01;0,0303;  0;0,0000000
-1,505700e+00;0,0304;  0;0,0000000
 6,584403e-02;0,0305;  0;0,0000000
 9,080736e-02;0,0306;  0;0,0000000
 8,873996e-01;0,0307;  0;0,0000000
-3,918125e-02;0,0308;  0;0,0000000
-7,774374e-01;0,0309;  0;0,0000000
-7,025143e-01;0,0310;  0;0,0000000
-8,677289e-01;0,0311;  0;0,0000000
-8,581968e-01;0,0312;  0;0,0000000
-8,316737e-01;0,0313;  0;0,0000000
-7,410903e-01;0,0314;  0;0,0000000
-1,716502e+00;0,0315;  0;0,0000000
 8,081027e-01;0,0316;  0;0,0000000
 3,873126e-01;0,0317;  0;0,0000000
 1,701882e+00;0,0318;  0;0,0000000
-1,793936e-01;0,0319;  0;0,0000000
 2,212611e+00;0,0320;  0;0,0000000
-1,528320e+00;0,0321;  0;0,0000000
-1,053675e+00;0,0322;  0;0,0000000
 4,739786e-01;0,0323;  0;0,0000000
-1,199720e+00;0,0324;  0;0,0000000
 1,324196e+00;0,0325;  0;0,0000000
 1,508967e+00;0,0326;  0;0,0000000
 1,324574e+00;0,0327;  0;0,0000000
 1,188502e+00;0,0328;  0;0,0000000
-2,662922e-01;0,0329;  0;0,0000000
 7,998261e-01;0,0330;  0;0,0000000
 6,880337e-01;0,0331;  0;0,0000000
-7,989785e-01;0,0332;  0;0,0000000
 7,621224e-01;0,0333;  0;0,0000000
-1,406476e+00;0,0334;  0;0,0000000
 8,754686e-01;0,0335;  0;0,0000000
 7,058857e-01;0,0336;  0;0,0000000
-5,175825e-01;0,0337;  0;0,0000000
-9,406318e-01;0,0338;  0;0,0000000
 9,740740e-01;0,0339;  0;0,0000000
 1,008603e+00;0,0340;  0;0,0000000
-1,176483e+00;0,0341;  0;0,0000000
-4,488671e-01;0,0342;  0;0,0000000
-2,831644e+00;0,0343;  0;0,0000000
-2,720751e-01;0,0344;  0;0,0000000
 4,617954e-01;0,0345;  0;0,0000000
-1,662181e+00;0,0346;  0;0,0000000
 3,014717e-01;0,0347;  0;0,0000000
-5,084596e-01;0,0348;  0;0,0000000
 7,526354e-02;0,0349;  0;0,0000000
 4,532441e-01;0,0350;  0;0,0000000
-7,391232e-01;0,0351;  0;0,0000000
 1,993763e-01;0,0352;  0;0,0000000
 1,244475e+00;0,0353;  0;0,0000000
-1,793704e-01;0,0354;  0;0,0000000
 3,703948e-01;0,0355;  0;0,0000000
-7,449063e-01;0,0356;  0;0,0000000
 8,946611e-01;0,0357;  0;0,0000000
-4,491064e-01;0,0358;  0;0,0000000
-1,276441e+00;0,0359;  0;0,0000000
-4,485521e-01;0,0360;  0;0,0000000
-1,142453e+00;0,0361;  0;0,0000000
-4,053241e-01;0,0362;  0;0,0000000
 1,609481e+00;0,0363;  0;0,0000000
 2,292593e+00;0,0364;  0;0,0000000
-3,773559e-01;0,0365;  0;0,0000000
-5,628843e-01;0,0366;  0;0,0000000
-5,829606e-01;0,0367;  0;0,0000000
 1,462971e+00;0,0368;  0;0,0000000
-8,830488e-01;0,0369;  0;0,0000000
-1,091272e-01;0,0370;  0;0,0000000
 2,374529e-01;0,0371;  0;0,0000000
 4,327967e-01;0,0372;  0;0,0000000
-2,942226e+00;0,0373;  0;0,0000000
-2,947010e-01;0,0374;  0;0,0000000
 7,998529e-02;0,0375;  0;0,0000000
-2,527840e-01;0,0376;  0;0,0000000
 1,816643e+00;0,0377;  0;0,0000000
-7,435503e-01;0,0378;  0;0,0000000
-1,147444e+00;0,0379;  0;0,0000000
-7,287607e-01;0,0380;  0;0,0000000
-4,879286e-01;0,0381;  0;0,0000000
-1,414516e+00;0,0382;  0;0,0000000
-1,597945e+00;0,0383;  0;0,0000000
-1,534541e+00;0,0384;  0;0,0000000
-7,248606e-01;0,0385;  0;0,0000000
 1,406446e-01;0,0386;  0;0,0000000
 3,348589e-01;0,0387;  0;0,0000000
 3,450213e-01;0,0388;  0;0,0000000
-2,202201e-01;0,0389;  0;0,0000000
-1,411825e+00;0,0390;  0;0,0000000
 7,524367e-01;0,0391;  0;0,0000000
-1,295032e+00;0,0392;  0;0,0000000
-1,964899e+00;0,0393;  0;0,0000000
-8,822782e-02;0,0394;  0;0,0000000
 2,550209e-01;0,0395;  0;0,0000000
 8,401628e-01;0,0396;  0;0,0000000
 8,822832e-02;0,0397;  0;0,0000000
 1,127410e+00;0,0398;  0;0,0000000
 1,007085e+00;0,0399;  0;0,0000000
 2,164598e-01;0,0400;  0;0,0000000
 1,979174e+00;0,0401;  0;0,0000000
 4,865840e-01;0,0402;  0;0,0000000
-7,076949e-01;0,0403;  0;0,0000000
-1,436715e+00;0,0404;  0;0,0000000
 1,102905e+00;0,0405;  0;0,0000000
-8,261765e-01;0,0406;  0;0,0000000
 4,037158e-01;0,0407;  0;0,0000000
 8,726045e-01;0,0408;  0;0,0000000
 1,896603e-01;0,0409;  0;0,0000000
-4,679270e-01;0,0410;  0;0,0000000
 9,891623e-01;0,0411;  0;0,0000000
-1,183135e+00;0,0412;  0;0,0000000
 4,303141e-01;0,0413;  0;0,0000000
-5,353759e-01;0,0414;  0;0,0000000
-8,650416e-01;0,0415;  0;0,0000000
 9,392721e-01;0,0416;  0;0,0000000
 6,886599e-01;0,0417;  0;0,0000000
 1,966173e+00;0,0418;  0;0,0000000
-1,934509e-02;0,0419;  0;0,0000000
 1,367670e-01;0,0420;  0;0,0000000
 4,927774e-01;0,0421;  0;0,0000000
 1,675073e+00;0,0422;  0;0,0000000
-2,088900e+00;0,0423;  0;0,0000000
-3,842547e-01;0,0424;  0;0,0000000
 3,436276e-01;0,0425;  0;0,0000000
 3,760536e-01;0,0426;  0;0,0000000
 5,873831e-01;0,0427;  0;0,0000000
-2,427575e-02;0,0428;  0;0,0000000
-1,930067e+00;0,0429;  0;0,0000000
-8,217386e-01;0,0430;  0;0,0000000
 6,625680e-01;0,0431;  0;0,0000000
 3,134142e-01;0,0432;  0;0,0000000
 1,940217e-01;0,0433;  0;0,0000000
-2,068206e-01;0,0434;  0;0,0000000
 7,959934e-02;0,0435;  0;0,0000000
-4,981175e-01;0,0436;  0;0,0000000
-1,741391e+00;0,0437;  0;0,0000000
-2,252029e+00;0,0438;  0;0,0000000
 8,603291e-01;0,0439;  0;0,0000000
-3,123709e-01;0,0440;  0;0,0000000
-2,215247e+00;0,0441;  0;0,0000000
 1,329414e+00;0,0442;  0;0,0000000
-9,327430e-01;0,0443;  0;0,0000000
-7,786611e-01;0,0444;  0;0,0000000
-9,333211e-01;0,0445;  0;0,0000000
 1,761838e-01;0,0446;  0;0,0000000
-8,774603e-01;0,0447;  0;0,0000000
-1,165831e+00;0,0448;  0;0,0000000
 1,241251e-01;0,0449;  0;0,0000000
 7,895960e-01;0,0450;  0;0,0000000
-6,708744e-01;0,0451;  0;0,0000000
-5,201494e-01;0,0452;  0;0,0000000
-6,723295e-01;0,0453;  0;0,0000000
 1,941911e+00;0,0454;  0;0,0000000
 3,074926e-01;0,0455;  0;0,0000000
 1,164995e+00;0,0456;  0;0,0000000
 4,502456e-01;0,0457;  0;0,0000000
 5,035875e-01;0,0458;  0;0,0000000
-1,056607e+00;0,0459;  0;0,0000000
-1,193990e+00;0,0460;  0;0,0000000
 1,034697e+00;0,0461;  0;0,0000000
 8,370334e-01;0,0462;  0;0,0000000
 1,280721e+00;0,0463;  0;0,0000000
-3,365798e-01;0,0464;  0;0,0000000
 1,517543e+00;0,0465;  0;0,0000000
 2,784258e-01;0,0466;  0;0,0000000
-5,016514e-01;0,0467;  0;0,0000000
 2,644246e+00;0,0468;  0;0,0000000
 4,369487e-01;0,0469;  0;0,0000000
 7,244350e-01;0,0470;  0;0,0000000
-1,569993e+00;0,0471;  0;0,0000000
-2,440026e+00;0,0472;  0;0,0000000
 3,230144e-01;0,0473;  0;0,0000000
-4,085649e-01;0,0474;  0;0,0000000
-1,318998e+00;0,0475;  0;0,0000000
-1,374896e+00;0,0476;  0;0,0000000
 6,380449e-01;0,0477;  0;0,0000000
-3,677172e-01;0,0478;  0;0,0000000
 2,742070e-01;0,0479;  0;0,0000000
 7,850421e-01;0,0480;  0;0,0000000
-5,904027e-01;0,0481;  0;0,0000000
-8,649820e-04;0,0482;  0;0,0000000
 1,249636e+00;0,0483;  0;0,0000000
-1,694534e+00;0,0484;  0;0,0000000
-2,402778e-01;0,0485;  0;0,0000000
 2,032406e-01;0,0486;  0;0,0000000
-3,921289e-01;0,0487;  0;0,0000000
 7,897067e-01;0,0488;  0;0,0000000
-7,627443e-01;0,0489;  0;0,0000000
-5,628819e-01;0,0490;  0;0,0000000
 8,589741e-01;0,0491;  0;0,0000000
 4,346881e-01;0,0492;  0;0,0000000
 1,914660e-01;0,0493;  0;0,0000000
-1,212655e+00;0,0494;  0;0,0000000
-2,145713e+00;0,0495;  0;0,0000000
-1,153066e+00;0,0496;  0;0,0000000
-3,503113e-02;0,0497;  0;0,0000000
-8,741342e-01;0,0498;  0;0,0000000
 9,523963e-01;0,0499;  0;0,0000000
-3,981363e-01;0,0500;  0;0,0000000
 9,941590e-01;0,0501;  0;0,0000000
-6,027644e-01;0,0502;  0;0,0000000
-6,806012e-02;0,0503;  0;0,0000000
 7,782683e-01;0,0504;  0;0,0000000
-9,614035e-01;0,0505;  0;0,0000000
 1,710432e+00;0,0506;  0;0,0000000
-7,695972e-01;0,0507;  0;0,0000000
 5,769854e-02;0,0508;  0;0,0000000
-1,157355e+00;0,0509;  0;0,0000000
-2,563705e-01;0,0510;  0;0,0000000
-1,543412e+00;0,0511;  0;0,0000000
-8,502372e-01;0,0512;  0;0,0000000
-1,276716e+00;0,0513;  0;0,0000000
-2,844518e-01;0,0514;  0;0,0000000
 9,922722e-01;0,0515;  0;0,0000000
 1,121211e+00;0,0516;  0;0,0000000
 6,583391e-01;0,0517;  0;0,0000000
-1,421765e+00;0,0518;  0;0,0000000
-1,134842e+00;0,0519;  0;0,0000000
 4,327497e-01;0,0520;  0;0,0000000
-8,292737e-01;0,0521;  0;0,0000000
 1,464944e-01;0,0522;  0;0,0000000
 2,331098e-02;0,0523;  0;0,0000000
-1,276150e+00;0,0524;  0;0,0000000
 1,219193e+00;0,0525;  0;0,0000000
 5,293180e-01;0,0526;  0;0,0000000
 7,099553e-01;0,0527;  0;0,0000000
-7,346630e-01;0,0528;  0;0,0000000
 1,220026e+00;0,0529;  0;0,0000000
 5,174193e-01;0,0530;  0;0,0000000
-1,217089e+00;0,0531;  0;0,0000000
-1,656927e+00;0,0532;  0;0,0000000
-1,860179e-01;0,0533;  0;0,0000000
 2,142382e+00;0,0534;  0;0,0000000
-7,271624e-01;0,0535;  0;0,0000000
-7,779810e-01;0,0536;  0;0,0000000
 1,053896e+00;0,0537;  0;0,0000000
-6,448097e-01;0,0538;  0;0,0000000
-2,836387e-01;0,0539;  0;0,0000000
-1,238443e+00;0,0540;  0;0,0000000
-8,910986e-02;0,0541;  0;0,0000000
-2,063238e-01;0,0542;  0;0,0000000
-1,671465e+00;0,0543;  0;0,0000000
-1,416565e+00;0,0544;  0;0,0000000
-2,470327e+00;0,0545;  0;0,0000000
-3,081875e-01;0,0546;  0;0,0000000
-7,715502e-01;0,0547;  0;0,0000000
 7,528274e-01;0,0548;  0;0,0000000
 6,377262e-01;0,0549;  0;0,0000000
-1,194428e+00;0,0550;  0;0,0000000
 2,986270e-01;0,0551;  0;0,0000000
 1,463081e+00;0,0552;  0;0,0000000
-2,657429e+00;0,0553;  0;0,0000000
 1,169943e+00;0,0554;  0;0,0000000
-4,660116e-01;0,0555;  0;0,0000000
-3,659962e-01;0,0556;  0;0,0000000
 4,992900e-01;0,0557;  0;0,0000000
 1,172810e+00;0,0558;  0;0,0000000
 3,139730e-01;0,0559;  0;0,0000000
 2,981090e+00;0,0560;  0;0,0000000
 1,779562e+00;0,0561;  0;0,0000000
 9,189436e-01;0,0562;  0;0,0000000
 5,411577e-01;0,0563;  0;0,0000000
-1,210163e-01;0,0564;  0;0,0000000
-1,290926e+00;0,0565;  0;0,0000000
-2,384327e+00;0,0566;  0;0,0000000
 5,354606e-02;0,0567;  0;0,0000000
-5,216804e-01;0,0568;  0;0,0000000
 2,967353e-01;0,0569;  0;0,0000000
 1,519780e+00;0,0570;  0;0,0000000
 8,323933e-01;0,0571;  0;0,0000000
 4,284363e-01;0,0572;  0;0,0000000
 1,786148e-01;0,0573;  0;0,0000000
 3,259225e-01;0,0574;  0;0,0000000
-1,478066e+00;0,0575;  0;0,0000000
 6,926417e-01;0,0576;  0;0,0000000
-4,967691e-01;0,0577;  0;0,0000000
 1,779099e+00;0,0578;  0;0,0000000
 1,888881e+00;0,0579;  0;0,0000000
-1,577508e+00;0,0580;  0;0,0000000
 7,570011e-01;0,0581;  0;0,0000000
 6,137368e-01;0,0582;  0;0,0000000
-4,389189e-02;0,0583;  0;0,0000000
 1,621254e+00;0,0584;  0;0,0000000
 1,230942e+00;0,0585;  0;0,0000000
 1,208931e+00;0,0586;  0;0,0000000
-4,860224e-01;0,0587;  0;0,0000000
 2,104559e+00;0,0588;  0;0,0000000
 4,659576e-01;0,0589;  0;0,0000000
 5,080936e-01;0,0590;  0;0,0000000
 4,663324e-01;0,0591;  0;0,0000000
 7,908538e-01;0,0592;  0;0,0000000
-5,113580e-01;0,0593;  0;0,0000000
-5,798860e-01;0,0594;  0;0,0000000
 9,108720e-01;0,0595;  0;0,0000000
 1,499593e-01;0,0596;  0;0,0000000
 1,318543e+00;0,0597;  0;0,0000000
-1,170923e+00;0,0598;  0;0,0000000
 4,489111e-01;0,0599;  0;0,0000000
 4,036240e-01;0,0600;  0;0,0000000
 3,701369e-01;0,0601;  0;0,0000000
-6,836906e-01;0,0602;  0;0,0000000
 3,617605e-01;0,0603;  0;0,0000000
-6,152807e-01;0,0604;  0;0,0000000
-8,511896e-01;0,0605;  0;0,0000000
 6,257281e-01;0,0606;  0;0,0000000
-1,344933e+00;0,0607;  0;0,0000000
